Status: 0x00000000
Fx: -10853843
Fy: -4431832
Fz: -31633396
Tx: 58307
Ty: 201570
Tz: -207623
1645288463998
Status: 0x00000000
Fx: -10854988
Fy: -4438892
Fz: -31620086
Tx: 58554
Ty: 201538
Tz: -207461
1645288464149
Status: 0x00000000
Fx: -10854186
Fy: -4443138
Fz: -31629230
Tx: 58529
Ty: 201615
Tz: -207653
1645288464298
Status: 0x00000000
Fx: -10850488
Fy: -4448473
Fz: -31620184
Tx: 58646
Ty: 201178
Tz: -207580
1645288464450
Status: 0x00000000
Fx: -10850402
Fy: -4434714
Fz: -31626160
Tx: 58774
Ty: 201470
Tz: -207351
1645288464605
Status: 0x00000000
Fx: -10853632
Fy: -4444167
Fz: -31611964
Tx: 58753
Ty: 201432
Tz: -207408
1645288464763
Status: 0x00000000
Fx: -10842636
Fy: -4435892
Fz: -31621028
Tx: 58909
Ty: 201017
Tz: -207407
1645288464927
Status: 0x00000000
Fx: -10847029
Fy: -4432103
Fz: -31612612
Tx: 59057
Ty: 201490
Tz: -207387
1645288465078
Status: 0x00000000
Fx: -10848313
Fy: -4441099
Fz: -31609488
Tx: 58858
Ty: 201168
Tz: -207328
1645288465227
Status: 0x00000000
Fx: -10850882
Fy: -4442071
Fz: -31616024
Tx: 59047
Ty: 201096
Tz: -207345
1645288465377
Status: 0x00000000
Fx: -10852591
Fy: -4439131
Fz: -31603322
Tx: 59249
Ty: 201016
Tz: -207600
1645288465538
Status: 0x00000000
Fx: -10846716
Fy: -4432602
Fz: -31612188
Tx: 59225
Ty: 201177
Tz: -207527
1645288465691
Status: 0x00000000
Fx: -10847777
Fy: -4443971
Fz: -31608636
Tx: 59307
Ty: 200996
Tz: -207271
1645288465843
Status: 0x00000000
Fx: -10844593
Fy: -4437774
Fz: -31605344
Tx: 59489
Ty: 201018
Tz: -207536
1645288466002
Status: 0x00000000
Fx: -10843219
Fy: -4441425
Fz: -31598328
Tx: 59557
Ty: 200804
Tz: -207690
1645288466159
Status: 0x00000000
Fx: -10849517
Fy: -4427642
Fz: -31605832
Tx: 59757
Ty: 200896
Tz: -207636
1645288466314
Status: 0x00000000
Fx: -10847653
Fy: -4438538
Fz: -31589188
Tx: 59671
Ty: 200935
Tz: -207579
1645288466477
Status: 0x00000000
Fx: -10858438
Fy: -4446703
Fz: -31594168
Tx: 59798
Ty: 200767
Tz: -207686
1645288466628
Status: 0x00000000
Fx: -10846411
Fy: -4432500
Fz: -31595336
Tx: 59911
Ty: 200823
Tz: -207540
1645288466783
Status: 0x00000000
Fx: -10852525
Fy: -4446031
Fz: -31585146
Tx: 59942
Ty: 200508
Tz: -207475
1645288466933
Status: 0x00000000
Fx: -10848021
Fy: -4439701
Fz: -31587596
Tx: 60017
Ty: 200598
Tz: -207506
1645288467128
Status: 0x00000000
Fx: -10775904
Fy: -4396949
Fz: -31799732
Tx: 66833
Ty: 194399
Tz: -206174
1645288467279
Status: 0x00000000
Fx: -10685190
Fy: -4353922
Fz: -32135698
Tx: 76914
Ty: 185090
Tz: -204390
1645288467429
Status: 0x00000000
Fx: -10542730
Fy: -4269449
Fz: -32469112
Tx: 86325
Ty: 176129
Tz: -202829
1645288467583
Status: 0x00000000
Fx: -10428544
Fy: -4250601
Fz: -32845888
Tx: 98415
Ty: 165300
Tz: -199351
1645288467734
Status: 0x00000000
Fx: -10405920
Fy: -4276606
Fz: -33141768
Tx: 107116
Ty: 157160
Tz: -197811
1645288467887
Status: 0x00000000
Fx: -10304904
Fy: -4242752
Fz: -33438488
Tx: 116094
Ty: 149114
Tz: -195158
1645288468043
Status: 0x00000000
Fx: -10174286
Fy: -4168331
Fz: -33738344
Tx: 125427
Ty: 140801
Tz: -192793
1645288468198
Status: 0x00000000
Fx: -10159039
Fy: -4229222
Fz: -33986512
Tx: 133219
Ty: 133696
Tz: -191217
1645288468349
Status: 0x00000000
Fx: -10224525
Fy: -4412474
Fz: -34307256
Tx: 143234
Ty: 125075
Tz: -187346
1645288468504
Status: 0x00000000
Fx: -10165449
Fy: -4472552
Fz: -34640224
Tx: 152884
Ty: 116051
Tz: -183496
1645288468665
Status: 0x00000000
Fx: -9989270
Fy: -4346360
Fz: -34953184
Tx: 162355
Ty: 107896
Tz: -181381
1645288468816
Status: 0x00000000
Fx: -9848756
Fy: -4287614
Fz: -35243652
Tx: 171570
Ty: 99924
Tz: -178429
1645288468966
Status: 0x00000000
Fx: -9889047
Fy: -4373910
Fz: -35510604
Tx: 179908
Ty: 92229
Tz: -177392
1645288469125
Status: 0x00000000
Fx: -9887141
Fy: -4528331
Fz: -35844344
Tx: 190094
Ty: 83550
Tz: -172510
1645288469275
Status: 0x00000000
Fx: -10014340
Fy: -4863954
Fz: -36225340
Tx: 201299
Ty: 73506
Tz: -167272
1645288469427
Status: 0x00000000
Fx: -10060567
Fy: -5062306
Fz: -36562564
Tx: 211446
Ty: 64637
Tz: -162819
1645288469577
Status: 0x00000000
Fx: -9852680
Fy: -4937220
Fz: -36897284
Tx: 222009
Ty: 56280
Tz: -159346
1645288469727
Status: 0x00000000
Fx: -9951336
Fy: -5136445
Fz: -37211760
Tx: 231765
Ty: 48046
Tz: -156302
1645288469879
Status: 0x00000000
Fx: -9782300
Fy: -4915894
Fz: -37471368
Tx: 240097
Ty: 41238
Tz: -157248
1645288470030
Status: 0x00000000
Fx: -9985140
Fy: -5257826
Fz: -37807736
Tx: 250885
Ty: 33100
Tz: -153955
1645288470186
Status: 0x00000000
Fx: -9985658
Fy: -5269095
Fz: -38065828
Tx: 259151
Ty: 26827
Tz: -153347
1645288470337
Status: 0x00000000
Fx: -10002835
Fy: -5307773
Fz: -38386456
Tx: 269239
Ty: 18715
Tz: -152545
