Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10838434, -4443089, -31559740, 58987, 201786, -206748,0, 
0x00000000, -10833680, -4439338, -31546432, 59287, 201524, -206859,151, 
0x00000000, -10842472, -4443780, -31551492, 59167, 201707, -206931,303, 
0x00000000, -10845067, -4436653, -31544582, 59371, 201707, -206756,452, 
0x00000000, -10840039, -4445891, -31544176, 59434, 201485, -206748,609, 
0x00000000, -10846030, -4435670, -31547122, 59647, 201394, -206557,759, 
0x00000000, -10837439, -4444012, -31539880, 59505, 201197, -206937,931, 
0x00000000, -10854712, -4446099, -31544190, 59811, 201370, -206722,1081, 
0x00000000, -10841644, -4436152, -31534204, 59788, 201020, -206607,1235, 
0x00000000, -10839078, -4444446, -31539140, 59597, 201143, -206894,1388, 
0x00000000, -10846243, -4444540, -31527440, 59888, 201060, -206897,1862, 
0x00000000, -10838234, -4434839, -31524620, 60112, 200798, -207018,2022, 
0x00000000, -10842909, -4434770, -31525908, 60120, 200967, -206955,2183, 
0x00000000, -10838315, -4431782, -31525816, 60103, 200758, -206680,2341, 
0x00000000, -10836428, -4437903, -31513820, 59994, 200881, -206706,2503, 
0x00000000, -10840888, -4437927, -31516064, 60264, 200913, -206833,2665, 
0x00000000, -10845495, -4444316, -31525296, 60160, 200854, -206646,2822, 
0x00000000, -10840098, -4434510, -31512732, 60227, 200688, -206857,2980, 
0x00000000, -10847876, -4436300, -31520192, 60681, 200531, -206830,3136, 
0x00000000, -10841398, -4433603, -31516092, 60282, 200637, -206857,3289, 
0x00000000, -10848252, -4436838, -31516236, 60533, 200510, -206804,3447, 
0x00000000, -10841147, -4448485, -31508942, 60349, 200528, -206880,3606, 
0x00000000, -10723515, -4352161, -31854254, 70821, 190823, -205369,3761, 
0x00000000, -10651809, -4342987, -32138980, 79484, 182753, -203148,3930, 
0x00000000, -10498635, -4191485, -32389432, 87400, 175615, -202605,4086, 
0x00000000, -10467614, -4298139, -32707482, 96619, 166455, -198720,4254, 
0x00000000, -10391053, -4295784, -33006168, 105854, 158167, -195830,4411, 
0x00000000, -10377391, -4356989, -33247230, 112947, 151758, -194184,4576, 
0x00000000, -10280870, -4331456, -33514730, 121122, 144148, -191511,4732, 
0x00000000, -10191717, -4288832, -33771504, 129416, 137208, -189892,4905, 
0x00000000, -10241825, -4439501, -34035932, 137544, 129595, -187354,5060, 
0x00000000, -10071392, -4240615, -34309492, 146294, 122360, -187224,5223, 
0x00000000, -10049499, -4049319, -34530324, 153983, 116669, -190825,5385, 
0x00000000, -10090012, -4217955, -34810956, 161919, 109787, -187326,5540, 
0x00000000, -9993438, -4219229, -35109224, 171306, 101779, -184162,5711, 
0x00000000, -10092444, -4378417, -35344064, 178683, 95235, -182656,5871, 
0x00000000, -10037875, -4375050, -35598352, 186543, 88453, -180873,6028, 
0x00000000, -9978976, -4392893, -35901676, 196458, 80756, -178022,6195, 
0x00000000, -9927336, -4346769, -36166432, 205300, 73979, -177414,6348, 
0x00000000, -9987311, -4465238, -36442548, 213665, 66954, -175373,6505, 
0x00000000, -10106858, -4768633, -36737440, 222792, 59263, -170649,6664, 
0x00000000, -10124700, -4864543, -37019272, 231473, 52089, -168558,6834, 
0x00000000, -10089450, -4856096, -37283788, 239561, 45555, -167375,6990, 
0x00000000, -10099323, -4947991, -37538924, 247550, 38783, -165139,7152, 
0x00000000, -10108076, -4969564, -37784932, 255318, 32857, -164737,7313, 
0x00000000, -10217829, -5187723, -38048152, 263464, 25966, -162311,7473, 
0x00000000, -10137202, -5174094, -38306348, 271774, 19160, -159579,7628, 
0x00000000, -10127868, -5160966, -38550048, 279749, 13448, -159686,7781, 
0x00000000, -10001602, -5083966, -38768188, 286912, 7854, -157254,7935, 
0x00000000, -9967408, -5145393, -39011144, 294335, 1643, -154108,8089, 
0x00000000, -9794311, -4990614, -39253676, 301995, -4459, -153129,8254, 
0x00000000, -9926017, -4767149, -39406724, 309071, -4985, -162289,8409, 
0x00000000, -9731758, -4577178, -39650732, 317319, -11935, -160806,8561, 
0x00000000, -9604361, -4386540, -39916824, 326045, -17789, -161831,8721, 
0x00000000, -9451089, -4189008, -40142880, 334141, -23991, -161267,8885, 
0x00000000, -9271753, -4055698, -40425048, 342955, -31039, -159138,9048, 
0x00000000, -9116338, -3874863, -40730916, 352471, -38390, -158353,9203, 
0x00000000, -8953364, -3719074, -40966456, 360120, -44583, -157098,9358, 
0x00000000, -8792721, -3609078, -41215076, 368057, -51192, -154901,9513, 
0x00000000, -8655838, -3467133, -41436548, 375488, -56869, -153413,9668, 
0x00000000, -8529356, -3349279, -41663628, 382641, -62796, -152522,9822, 
0x00000000, -8377713, -3244082, -41916236, 390349, -68960, -150214,9975, 
0x00000000, -8306195, -3211392, -42176204, 398640, -75537, -148024,10130, 
0x00000000, -8179225, -3104400, -42391496, 405483, -80865, -146954,10283, 
0x00000000, -7986836, -2938391, -42641864, 413480, -87343, -144588,10450, 
0x00000000, -7834203, -2773248, -42892332, 421610, -93947, -143865,10605, 
0x00000000, -7693924, -2633010, -43079068, 427816, -98558, -142810,10759, 
0x00000000, -7492348, -2464508, -43309516, 435625, -104686, -140427,10917, 
0x00000000, -7331683, -2304670, -43549432, 442995, -110704, -139509,11076, 
0x00000000, -7151786, -2111785, -43739008, 449269, -115448, -138036,11229, 
0x00000000, -6950449, -1940583, -43972304, 456728, -121552, -135773,11383, 
0x00000000, -6814162, -1782894, -44213032, 464387, -127578, -135328,11539, 
0x00000000, -6667466, -1607763, -44414016, 470563, -132870, -135202,11692, 
0x00000000, -6478630, -1468649, -44642396, 477807, -138679, -132655,11853, 
0x00000000, -6340514, -1335438, -44908016, 485853, -145048, -131237,12007, 
