Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10854718, -4480454, -31571104, 57781, 202585, -206361,0, 
0x00000000, -10847821, -4486710, -31562308, 57699, 202249, -206533,238, 
0x00000000, -10844586, -4481662, -31556968, 57901, 202488, -206352,397, 
0x00000000, -10839209, -4484961, -31555374, 58107, 202430, -206348,552, 
0x00000000, -10846329, -4478457, -31549860, 57981, 202185, -206423,711, 
0x00000000, -10848016, -4485824, -31537516, 58011, 202293, -206513,867, 
0x00000000, -10843222, -4481586, -31545262, 58245, 202187, -206306,1030, 
0x00000000, -10854602, -4477681, -31540220, 58487, 202317, -206452,1184, 
0x00000000, -10840097, -4478906, -31534448, 58496, 201949, -206608,1338, 
0x00000000, -10849968, -4477299, -31527892, 58791, 202254, -206581,1493, 
0x00000000, -10839744, -4475127, -31534858, 58909, 201967, -206428,1661, 
0x00000000, -10838204, -4476961, -31525772, 58976, 201760, -206392,1815, 
0x00000000, -10844006, -4475447, -31523844, 58966, 202063, -206258,1969, 
0x00000000, -10836984, -4477313, -31518650, 59362, 202061, -206435,2129, 
0x00000000, -10846229, -4484857, -31517100, 59211, 201801, -206419,2296, 
0x00000000, -10838782, -4488424, -31502908, 59337, 202057, -206159,2454, 
0x00000000, -10836076, -4475465, -31505592, 59600, 201766, -206084,2609, 
0x00000000, -10841014, -4477823, -31502808, 59314, 201884, -206328,2771, 
0x00000000, -10839385, -4477202, -31505828, 59678, 201551, -206561,2928, 
0x00000000, -10838707, -4481452, -31491502, 59662, 201765, -206556,3081, 
0x00000000, -10837460, -4475175, -31487052, 59884, 201780, -206353,3235, 
0x00000000, -10838025, -4475394, -31490330, 59912, 201528, -206733,3389, 
0x00000000, -10843219, -4478425, -31484260, 60117, 201461, -206401,3544, 
0x00000000, -10836854, -4475233, -31487004, 60308, 201109, -206371,3705, 
0x00000000, -10753174, -4456786, -31888032, 72489, 189328, -204030,3860, 
0x00000000, -10671939, -4472227, -32227500, 82366, 180233, -201410,4026, 
0x00000000, -10653528, -4473402, -32517580, 91447, 172195, -200441,4179, 
0x00000000, -10621338, -4541244, -32831236, 101130, 163323, -197088,4333, 
0x00000000, -10599735, -4506825, -33068142, 108527, 156876, -197271,4487, 
0x00000000, -10593669, -4558520, -33309620, 115830, 150375, -195177,4642, 
0x00000000, -10557781, -4574926, -33589324, 124365, 142568, -193960,4794, 
0x00000000, -10568801, -4633349, -33853544, 132615, 135590, -192045,4949, 
0x00000000, -10623596, -4737328, -34090228, 139674, 129300, -190836,5101, 
0x00000000, -10473171, -4636566, -34381316, 149093, 121532, -188544,5254, 
0x00000000, -10593637, -4815180, -34654340, 157595, 114353, -187415,5406, 
0x00000000, -10529541, -4856898, -34908704, 165753, 107466, -184386,5559, 
0x00000000, -10526115, -4946179, -35211664, 175233, 99353, -181068,5713, 
0x00000000, -10567955, -5047568, -35486024, 183232, 91873, -179747,5867, 
0x00000000, -10511921, -5036585, -35701036, 190316, 86113, -177601,6020, 
0x00000000, -10537239, -5169005, -35993056, 199313, 78131, -174677,6176, 
0x00000000, -10519732, -5241256, -36304648, 209112, 69584, -171983,6331, 
0x00000000, -10334476, -5174108, -36608840, 218489, 61617, -167611,6483, 
0x00000000, -10108032, -4981943, -36925072, 228621, 53496, -165880,6644, 
0x00000000, -9919839, -4719555, -37183504, 237728, 47313, -166918,6796, 
0x00000000, -10026346, -4982653, -37510016, 248081, 38880, -162349,6949, 
0x00000000, -9964814, -5078722, -37786428, 256837, 31891, -157841,7100, 
0x00000000, -10029650, -5209462, -38066208, 265264, 25016, -156103,7258, 
0x00000000, -10007540, -5165473, -38377384, 275563, 17362, -156095,7411, 
0x00000000, -9963218, -5152660, -38644996, 283850, 10434, -155356,7578, 
0x00000000, -9939713, -5114170, -38924688, 293591, 3996, -154710,7735, 
0x00000000, -10053917, -4882303, -39127520, 302676, 1681, -164517,7889, 
0x00000000, -9894002, -4736989, -39372180, 310768, -4562, -162735,8042, 
0x00000000, -9660159, -4506409, -39671784, 320676, -12046, -160994,8195, 
0x00000000, -9476271, -4244571, -39985076, 331148, -19572, -161287,8348, 
0x00000000, -9301512, -4073540, -40255264, 340016, -26916, -159893,8501, 
0x00000000, -9110819, -3911832, -40552848, 349845, -34129, -157905,8653, 
0x00000000, -8948083, -3715287, -40851364, 359425, -41958, -157278,8808, 
0x00000000, -8745414, -3539676, -41132228, 368815, -49001, -155034,8961, 
0x00000000, -8578175, -3377582, -41413260, 378215, -56623, -153503,9113, 
0x00000000, -8464007, -3241568, -41683556, 386215, -63065, -152962,9274, 
0x00000000, -8255647, -3092737, -41966840, 395733, -70527, -150241,9429, 
0x00000000, -8172740, -3034417, -42264968, 404818, -78191, -148824,9582, 
0x00000000, -7996449, -2855185, -42492324, 412383, -84067, -147135,9733, 
0x00000000, -7791129, -2695693, -42777928, 421618, -91448, -144427,9885, 
0x00000000, -7631731, -2512383, -43007292, 429154, -97305, -144100,10044, 
0x00000000, -7420573, -2353508, -43263244, 437335, -103887, -140902,10199, 
0x00000000, -7237919, -2175621, -43510280, 444848, -109668, -139440,10352, 
0x00000000, -7078078, -2004290, -43712048, 451781, -115208, -138478,10504, 
0x00000000, -6911121, -1867924, -43961356, 460118, -121760, -136735,10659, 
0x00000000, -6818345, -1714905, -44229404, 468565, -127908, -136898,10813, 
0x00000000, -6652862, -1580747, -44423096, 474340, -133244, -135300,10968, 
0x00000000, -6479025, -1452630, -44705860, 483985, -140359, -132241,11119, 
0x00000000, -6495064, -1427607, -44965912, 492113, -146840, -133173,11271, 
0x00000000, -6385729, -1398827, -45222160, 500349, -153306, -130251,11423, 
0x00000000, -6332993, -1395540, -45537744, 510261, -160821, -128613,11575, 
0x00000000, -6336807, -1403854, -45755980, 517235, -166488, -127943,11844, 
0x00000000, -6326853, -1573305, -46309592, 534531, -179733, -122075,11997, 
0x00000000, -6349432, -1624839, -46562884, 542864, -186248, -121942,12156, 
0x00000000, -6205286, -1689399, -46723468, 547816, -190243, -115302,12308, 
0x00000000, -6019637, -1634151, -46681664, 546914, -188501, -110316,12462, 
0x00000000, -5971277, -1729516, -46758552, 549428, -189871, -105997,12613, 
0x00000000, -5916279, -1871679, -46946924, 555755, -194517, -100192,12767, 
0x00000000, -6048686, -2116182, -47144436, 560976, -198245, -98131,12930, 
0x00000000, -6048924, -2418604, -47031424, 558059, -195205, -89742,13083, 
0x00000000, -6040085, -2701527, -46999928, 557376, -193068, -82150,13236, 
0x00000000, -6122426, -2939863, -46980508, 556979, -191833, -77845,13396, 
0x00000000, -6100391, -3217215, -46992656, 557428, -191152, -69650,13557, 
0x00000000, -6446008, -3756428, -47145152, 562419, -193850, -66689,13713, 
0x00000000, -6661518, -3888992, -47270880, 566317, -196820, -70232,13869, 
0x00000000, -6748103, -3929119, -47323688, 567676, -197708, -72263,14022, 
0x00000000, -6820767, -3855811, -47371124, 569393, -199095, -76543,14174, 
0x00000000, -6920096, -3353615, -47440648, 571902, -200746, -92411,14327, 
0x00000000, -6856624, -2399782, -47572600, 576651, -204265, -114595,14488, 
0x00000000, -7158758, -2038600, -47897536, 587383, -212357, -133221,14645, 
0x00000000, -7577493, -1810087, -48268232, 599927, -221421, -152204,14799, 
0x00000000, -8137063, -1601115, -48628340, 611535, -229858, -175266,14957, 
0x00000000, -8601377, -1446416, -49051308, 624955, -240021, -193725,15110, 
0x00000000, -8681270, -1053952, -49278304, 632426, -245337, -205725,15263, 
0x00000000, -8685975, -910911, -49107664, 627632, -241143, -209443,15417, 
0x00000000, -8639507, -961810, -48946288, 622120, -236900, -206676,15572, 
0x00000000, -8536381, -936446, -48663344, 613141, -229806, -204572,15725, 
0x00000000, -8493149, -862025, -48327732, 602345, -221751, -205520,15880, 
0x00000000, -8567893, -955527, -48045516, 593059, -214211, -205410,16033, 
0x00000000, -8491902, -710471, -47665336, 580744, -204790, -209386,16186, 
0x00000000, -8480674, -597065, -47248692, 567334, -194497, -212408,16339, 
0x00000000, -8392528, -386255, -46703228, 549893, -180873, -215404,16490, 
0x00000000, -8485912, -507078, -46334052, 537851, -171544, -215533,16647, 
0x00000000, -8548479, -613843, -45924468, 524194, -161550, -214972,16802, 
0x00000000, -8609936, -672251, -45582376, 513066, -152696, -215912,16958, 
0x00000000, -8800469, -902425, -45179152, 499798, -142002, -217051,17110, 
0x00000000, -8948816, -1003717, -44852404, 489049, -134001, -219575,17261, 
0x00000000, -9131120, -1182869, -44453116, 476083, -123762, -220906,17414, 
0x00000000, -9041434, -932894, -44008756, 462053, -112755, -225028,17568, 
0x00000000, -9275166, -1180107, -43552552, 446907, -100881, -226521,17729, 
0x00000000, -9578836, -1406937, -43094584, 432334, -89118, -231148,17880, 
0x00000000, -9807092, -1656634, -42704088, 419449, -78843, -232416,18035, 
0x00000000, -10100444, -1970088, -42254920, 404843, -67629, -234354,18189, 
0x00000000, -10315751, -2268081, -41862080, 391428, -57078, -234295,18342, 
0x00000000, -10660374, -2692189, -41368312, 375398, -44629, -235300,18499, 
0x00000000, -10946529, -3056392, -40915720, 360173, -33373, -235583,18661, 
0x00000000, -11269406, -3480831, -40453752, 344837, -20703, -235769,18813, 
0x00000000, -11535396, -3769773, -40049660, 331741, -10682, -237678,18969, 
0x00000000, -11740941, -4071067, -39592752, 317057, 760, -236800,19121, 
0x00000000, -11554003, -3897143, -39105552, 300209, 12421, -235574,19272, 
0x00000000, -11524303, -3918067, -38602124, 283869, 24498, -234580,19426, 
0x00000000, -11247160, -3601959, -38060072, 266919, 37591, -234289,19581, 
0x00000000, -11180238, -3556409, -37516324, 249513, 51234, -234096,19735, 
0x00000000, -11058024, -3435408, -37069776, 234855, 62790, -233615,19888, 
