encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-8796,6897,-6256,-82,-336,-172,238,0
0,-14136,10132,-1208,120,-97,9,397,0
0,-15730,15509,-4507,326,-155,13,552,0
2,-21244,8389,1997,200,-400,-62,711,0
44,-33588,6702,-5370,230,-292,-152,867,0
96,-25842,11496,-1132,464,-398,55,1030,0
146,-30884,116,2773,706,-268,-91,1184,0
201,-36656,14621,1548,715,-636,-247,1338,-1
253,-43212,4750,3155,1010,-331,-220,1493,-1
333,-36246,14974,5327,1128,-618,-67,1661,-1
511,-45332,16514,3493,1195,-825,-31,1815,-1
664,-47260,10712,5007,1185,-522,103,1969,-1
704,-52454,17734,3141,1581,-524,-74,2129,-1
704,-54004,8489,-4403,1430,-784,-58,2296,-1
704,-68196,15936,-7970,1556,-528,202,2454,-1
755,-65512,18642,4989,1819,-819,277,2609,-1
966,-68296,13704,2631,1533,-701,33,2771,-1
1297,-65276,15333,3252,1897,-1034,-200,2928,-1
1626,-79602,16011,-998,1881,-820,-195,3081,-1
1961,-84052,17258,5279,2103,-805,8,3235,-1
2276,-80774,16693,5060,2131,-1057,-372,3389,-1
2630,-86844,11499,2029,2336,-1124,-40,3544,-1
2978,-84100,17864,5221,2527,-1476,-10,3705,-1
3316,316928,101544,23668,14708,-13257,2331,3860,-1
3520,656396,182779,8227,24585,-22352,4951,4026,-1
3697,946476,201190,7052,33666,-30390,5920,4179,-1
3869,1260132,233380,-60790,43349,-39262,9273,4333,-1
4051,1497038,254983,-26371,50746,-45709,9090,4487,-1
4222,1738516,261049,-78066,58049,-52210,11184,4642,-1
4383,2018220,296937,-94472,66584,-60017,12401,4794,-1
4557,2282440,285917,-152895,74834,-66995,14316,4949,-1
4729,2519124,231122,-256874,81893,-73285,15525,5101,-1
4905,2810212,381547,-156112,91312,-81053,17817,5254,-1
5081,3083236,261081,-334726,99814,-88232,18946,5406,-1
5238,3337600,325177,-376444,107972,-95119,21975,5559,-1
5413,3640560,328603,-465725,117452,-103232,25293,5713,-1
5588,3914920,286763,-567114,125451,-110712,26614,5867,-1
5760,4129932,342797,-556131,132535,-116472,28760,6020,-1
5936,4421952,317479,-688551,141532,-124454,31684,6176,-1
6112,4733544,334986,-760802,151331,-133001,34378,6331,-1
6278,5037736,520242,-693654,160708,-140968,38750,6483,-1
6489,5353968,746686,-501489,170840,-149089,40481,6644,-1
6678,5612400,934879,-239101,179947,-155272,39443,6796,-1
6864,5938912,828372,-502199,190300,-163705,44012,6949,-1
7037,6215324,889904,-598268,199056,-170694,48520,7100,-1
7223,6495104,825068,-729008,207483,-177569,50258,7258,-1
7414,6806280,847178,-685019,217782,-185223,50266,7411,-1
7621,7073892,891500,-672206,226069,-192151,51005,7578,-1
7808,7353584,915005,-633716,235810,-198589,51651,7735,-1
8000,7556416,800801,-401849,244895,-200904,41844,7889,-1
8167,7801076,960716,-256535,252987,-207147,43626,8042,-1
8373,8100680,1194559,-25955,262895,-214631,45367,8195,-1
8546,8413972,1378447,235883,273367,-222157,45074,8348,-1
8734,8684160,1553206,406914,282235,-229501,46468,8501,-1
8921,8981744,1743899,568622,292064,-236714,48456,8653,-1
9112,9280260,1906635,765167,301644,-244543,49083,8808,-1
9283,9561124,2109304,940778,311034,-251586,51327,8961,-1
9473,9842156,2276543,1102872,320434,-259208,52858,9113,-1
9661,10112452,2390711,1238886,328434,-265650,53399,9274,-1
9867,10395736,2599071,1387717,337952,-273112,56120,9429,-1
10042,10693864,2681978,1446037,347037,-280776,57537,9582,-1
10229,10921220,2858269,1625269,354602,-286652,59226,9733,0
10400,11206824,3063589,1784761,363837,-294033,61934,9885,0
10609,11436188,3222987,1968071,371373,-299890,62261,10044,0
10798,11692140,3434145,2126946,379554,-306472,65459,10199,0
10976,11939176,3616799,2304833,387067,-312253,66921,10352,0
11160,12140944,3776640,2476164,394000,-317793,67883,10504,0
11359,12390252,3943597,2612530,402337,-324345,69626,10659,0
11545,12658300,4036373,2765549,410784,-330493,69463,10813,0
11724,12851992,4201856,2899707,416559,-335829,71061,10968,0
11906,13134756,4375693,3027824,426204,-342944,74120,11119,0
12091,13394808,4359654,3052847,434332,-349425,73188,11271,0
12268,13651056,4468989,3081627,442568,-355891,76110,11423,0
12471,13966640,4521725,3084914,452480,-363406,77748,11575,0
12796,14184876,4517911,3076600,459454,-369073,78418,11844,0
12975,14738488,4527865,2907149,476750,-382318,84286,11997,0
13178,14991780,4505286,2855615,485083,-388833,84419,12156,0
13358,15152364,4649432,2791055,490035,-392828,91059,12308,0
13540,15110560,4835081,2846303,489133,-391086,96045,12462,0
13719,15187448,4883441,2750938,491647,-392456,100364,12613,0
13902,15375820,4938439,2608775,497974,-397102,106169,12767,0
14106,15573332,4806032,2364272,503195,-400830,108230,12930,0
14283,15460320,4805794,2061850,500278,-397790,116619,13083,0
14483,15428824,4814633,1778927,499595,-395653,124211,13236,0
14665,15409404,4732292,1540591,499198,-394418,128516,13396,0
14862,15421552,4754327,1263239,499647,-393737,136711,13557,0
15043,15574048,4408710,724026,504638,-396435,139672,13713,0
15123,15699776,4193200,591462,508536,-399405,136129,13869,0
15123,15752584,4106615,551335,509895,-400293,134098,14022,0
15123,15800020,4033951,624643,511612,-401680,129818,14174,0
15056,15869544,3934622,1126839,514121,-403331,113950,14327,0
14896,16001496,3998094,2080672,518870,-406850,91766,14488,0
14711,16326432,3695960,2441854,529602,-414942,73140,14645,0
14511,16697128,3277225,2670367,542146,-424006,54157,14799,0
14281,17057236,2717655,2879339,553754,-432443,31095,14957,0
14061,17480204,2253341,3034038,567174,-442606,12636,15110,0
13841,17707200,2173448,3426502,574645,-447922,636,15263,0
13593,17536560,2168743,3569543,569851,-443728,-3082,15417,0
13358,17375184,2215211,3518644,564339,-439485,-315,15572,0
13139,17092240,2318337,3544008,555360,-432391,1789,15725,0
12905,16756628,2361569,3618429,544564,-424336,841,15880,0
12665,16474412,2286825,3524927,535278,-416796,951,16033,0
12397,16094232,2362816,3769983,522963,-407375,-3025,16186,0
12135,15677588,2374044,3883389,509553,-397082,-6047,16339,0
11863,15132124,2462190,4094199,492112,-383458,-9043,16490,0
11565,14762948,2368806,3973376,480070,-374129,-9172,16647,0
11296,14353364,2306239,3866611,466413,-364135,-8611,16802,0
11027,14011272,2244782,3808203,455285,-355281,-9551,16958,0
10757,13608048,2054249,3578029,442017,-344587,-10690,17110,0
10490,13281300,1905902,3476737,431268,-336586,-13214,17261,0
10218,12882012,1723598,3297585,418302,-326347,-14545,17414,0
9920,12437652,1813284,3547560,404272,-315340,-18667,17568,1
9652,11981448,1579552,3300347,389126,-303466,-20160,17729,1
9353,11523480,1275882,3073517,374553,-291703,-24787,17880,1
9086,11132984,1047626,2823820,361668,-281428,-26055,18035,1
8815,10683816,754274,2510366,347062,-270214,-27993,18189,1
8548,10290976,538967,2212373,333647,-259663,-27934,18342,1
8242,9797208,194344,1788265,317617,-247214,-28939,18499,1
7958,9344616,-91811,1424062,302392,-235958,-29222,18661,1
7673,8882648,-414688,999623,287056,-223288,-29408,18813,1
7360,8478556,-680678,710681,273960,-213267,-31317,18969,1
7078,8021648,-886223,409387,259276,-201825,-30439,19121,1
6797,7534448,-699285,583311,242428,-190164,-29213,19272,1
6483,7031020,-669585,562387,226088,-178087,-28219,19426,1
6201,6488968,-392442,878495,209138,-164994,-27928,19581,1
5914,5945220,-325520,924045,191732,-151351,-27735,19735,1
5634,5498672,-203306,1045046,177074,-139795,-27254,19888,1
5353,5007968,-275272,1019958,161432,-127703,-29325,20041,1
5039,4643104,-296229,1022442,149220,-118237,-30484,20198,1
4755,4120900,-341399,1023258,132847,-105791,-32870,20353,1
4442,3710376,-127392,1154794,119249,-95699,-29961,20508,1
4158,3264760,-1159,1341397,104874,-84582,-30791,20661,1
3873,2931660,52001,1102076,93199,-77460,-23953,20813,1
3593,2461720,85561,1053856,78150,-65806,-22296,20964,1
3309,2092508,19179,833270,65303,-56696,-19667,21117,1
2997,1625158,-86032,576058,50244,-44438,-16311,21276,1
2712,1261140,-131887,184677,38613,-34598,-7335,21428,1
2430,872272,-71874,183346,26900,-24460,-5398,21585,1
2134,458774,-46645,98854,14045,-12943,-2626,21737,1
1829,176712,-26173,53341,5120,-5027,-938,21894,1
1495,-16288,-3080,34727,-259,41,-153,22045,1
1192,-29896,-11752,26378,-395,236,84,22199,1
889,-21348,-3752,34842,-251,93,-155,22352,1
554,-11646,-2836,24458,-552,370,-271,22506,1
282,-13822,5913,32065,-399,416,-54,22660,1
68,-20392,3768,33209,-682,258,17,22818,2
-128,-16656,-5110,26532,-554,248,150,22976,2
-129,-12240,798,32794,-509,200,-136,23186,2
-130,-6514,3253,29285,-540,61,-63,23344,2
-130,-12776,7576,28065,-736,123,-465,23498,2
-130,764,-174,34512,-413,209,-244,23655,2
-131,-10810,-2075,31782,-461,7,-202,23808,2
-131,3636,15252,33070,-402,76,-354,23966,2
