Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10838904, -4448729, -31602056, 58090, 202369, -207106,0, 
0x00000000, -10844119, -4448172, -31599652, 58161, 202242, -207400,149, 
0x00000000, -10845776, -4451581, -31590246, 58092, 202160, -207238,301, 
0x00000000, -10844240, -4445187, -31602640, 58295, 202243, -207079,451, 
0x00000000, -10838462, -4447053, -31598078, 58441, 202118, -207230,603, 
0x00000000, -10841964, -4445877, -31590888, 58575, 201991, -207398,758, 
0x00000000, -10839064, -4446629, -31588790, 58750, 202086, -207071,1104, 
0x00000000, -10842926, -4446128, -31592612, 58864, 201829, -207352,1255, 
0x00000000, -10842695, -4441124, -31587068, 59054, 201906, -207043,1410, 
0x00000000, -10847233, -4439378, -31584196, 59206, 201990, -207339,1585, 
0x00000000, -10844787, -4440215, -31586444, 59236, 201695, -207356,1736, 
0x00000000, -10845110, -4444370, -31580772, 59389, 201662, -207209,1888, 
0x00000000, -10836600, -4443431, -31582880, 59248, 201521, -207411,2038, 
0x00000000, -10842539, -4447228, -31581344, 59393, 201703, -207280,2186, 
0x00000000, -10841740, -4441515, -31579138, 59672, 201311, -207235,2338, 
0x00000000, -10837026, -4433587, -31580922, 59829, 201351, -207164,2812, 
0x00000000, -10848276, -4443262, -31566188, 59911, 201464, -207441,2971, 
0x00000000, -10838296, -4433695, -31562660, 60063, 201409, -207327,3134, 
0x00000000, -10835573, -4436718, -31574600, 60033, 201357, -207185,3292, 
0x00000000, -10836307, -4438807, -31556002, 59996, 201235, -207207,3449, 
0x00000000, -10841835, -4444511, -31563604, 60169, 201268, -207409,3608, 
0x00000000, -10838221, -4436522, -31560376, 60238, 201271, -207233,3765, 
0x00000000, -10835348, -4442242, -31549544, 60338, 201196, -207380,3921, 
0x00000000, -10836858, -4435382, -31549366, 60342, 201062, -207492,4079, 
0x00000000, -10834510, -4437658, -31548620, 60748, 201113, -207277,4244, 
0x00000000, -10834990, -4441446, -31544700, 60654, 201143, -207144,4405, 
0x00000000, -10832631, -4433833, -31550468, 60910, 200977, -207252,4564, 
0x00000000, -10832864, -4438764, -31539094, 60674, 200906, -207545,4723, 
0x00000000, -10835179, -4435316, -31534486, 60765, 201056, -207436,4879, 
0x00000000, -10836746, -4436021, -31531888, 60790, 200997, -207534,5062, 
0x00000000, -10833392, -4440210, -31533554, 60794, 200901, -207388,5219, 
0x00000000, -10839386, -4436304, -31513480, 60789, 201217, -207079,5378, 
0x00000000, -10833883, -4430543, -31534684, 61091, 200894, -207143,5539, 
0x00000000, -10839691, -4429270, -31527718, 61204, 200702, -207470,5703, 
0x00000000, -10839811, -4437767, -31523008, 61149, 200702, -207514,5860, 
0x00000000, -10836939, -4435966, -31524336, 61243, 200980, -207525,6016, 
0x00000000, -10835391, -4441188, -31506152, 61095, 200695, -207460,6174, 
0x00000000, -10835594, -4441133, -31516050, 61291, 200639, -207059,6329, 
0x00000000, -10845060, -4438621, -31503342, 61485, 200351, -207421,6486, 
0x00000000, -10835441, -4434258, -31508792, 61134, 200695, -207367,6647, 
0x00000000, -10684653, -4336826, -31940276, 74071, 188487, -205444,6808, 
0x00000000, -10591287, -4322528, -32305790, 85244, 177782, -202635,6968, 
0x00000000, -10374100, -4247400, -32751268, 98536, 165461, -198097,7128, 
0x00000000, -10284766, -4191252, -33179576, 111904, 153474, -196564,7317, 
0x00000000, -10189808, -4188242, -33600688, 124914, 142227, -193459,7472, 
0x00000000, -10146808, -4229322, -33989688, 136340, 131593, -190265,7627, 
0x00000000, -10067198, -4316717, -34456536, 150389, 118973, -185643,7781, 
0x00000000, -9981228, -4300234, -34887744, 163904, 107613, -182632,7938, 
0x00000000, -9901491, -4259879, -35322488, 177529, 95736, -180780,8098, 
0x00000000, -9914006, -4476654, -35770720, 190594, 84070, -174657,8255, 
0x00000000, -10046129, -4762568, -36221384, 205018, 72456, -170128,8412, 
0x00000000, -9999581, -4960611, -36695384, 219521, 59982, -163461,8579, 
0x00000000, -9956889, -5002160, -37149220, 233982, 47893, -160422,8733, 
0x00000000, -10107143, -5228490, -37611996, 249009, 37040, -158242,8895, 
0x00000000, -10136371, -5203983, -38005968, 261954, 27239, -159579,9050, 
