encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2404,-5215,557,71,-127,-294,149,0
0,-11810,-6872,-2852,2,-209,-132,301,0
0,584,-5336,3542,205,-126,27,451,0
0,-3978,442,1676,351,-251,-124,603,0
0,-11168,-3060,2852,485,-378,-292,758,0
0,-13266,-160,2100,660,-283,35,1104,0
0,-9444,-4022,2601,774,-540,-246,1255,0
0,-14988,-3791,7605,964,-463,63,1410,0
0,-17860,-8329,9351,1116,-379,-233,1585,0
0,-15612,-5883,8514,1146,-674,-250,1736,0
0,-21284,-6206,4359,1299,-707,-103,1888,0
0,-19176,2304,5298,1158,-848,-305,2038,0
0,-20712,-3635,1501,1303,-666,-174,2186,0
0,-22918,-2836,7214,1582,-1058,-129,2338,0
0,-21134,1878,15142,1739,-1018,-58,2812,0
0,-35868,-9372,5467,1821,-905,-335,2971,0
0,-39396,608,15034,1973,-960,-221,3134,0
0,-27456,3331,12011,1943,-1012,-79,3292,0
0,-46054,2597,9922,1906,-1134,-101,3449,0
0,-38452,-2931,4218,2079,-1101,-303,3608,0
0,-41680,683,12207,2148,-1098,-127,3765,0
0,-52512,3556,6487,2248,-1173,-274,3921,0
0,-52690,2046,13347,2252,-1307,-386,4079,0
0,-53436,4394,11071,2658,-1256,-171,4244,0
0,-57356,3914,7283,2564,-1226,-38,4405,0
0,-51588,6273,14896,2820,-1392,-146,4564,0
0,-62962,6040,9965,2584,-1463,-439,4723,0
0,-67570,3725,13413,2675,-1313,-330,4879,0
0,-70168,2158,12708,2700,-1372,-428,5062,0
0,-68502,5512,8519,2704,-1468,-282,5219,0
12,-88576,-482,12425,2699,-1152,27,5378,0
276,-67372,5021,18186,3001,-1475,-37,5539,0
550,-74338,-787,19459,3114,-1667,-364,5703,0
824,-79048,-907,10962,3059,-1667,-408,5860,0
1087,-77720,1965,12763,3153,-1389,-419,6016,0
1334,-95904,3513,7541,3005,-1674,-354,6174,0
1609,-86006,3310,7596,3201,-1730,47,6329,0
1882,-98714,-6156,10108,3395,-2018,-315,6486,0
2156,-93264,3463,14471,3044,-1674,-261,6647,0
2430,338220,154251,111903,15981,-13882,1662,6808,0
2684,703734,247617,126201,27154,-24587,4471,6968,0
2955,1149212,464804,201329,40446,-36908,9009,7128,0
3276,1577520,554138,257477,53814,-48895,10542,7317,0
3525,1998632,649096,260487,66824,-60142,13647,7472,0
3800,2387632,692096,219407,78250,-70776,16841,7627,0
4051,2854480,771706,132012,92299,-83396,21463,7781,0
4345,3285688,857676,148495,105814,-94756,24474,7938,0
4631,3720432,937413,188850,119439,-106633,26326,8098,0
4918,4168664,924898,-27925,132504,-118299,32449,8255,0
5188,4619328,792775,-313839,146928,-129913,36978,8412,0
5498,5093328,839323,-511882,161431,-142387,43645,8579,0
5768,5547164,882015,-553431,175892,-154476,46684,8733,0
6060,6009940,731761,-779761,190919,-165329,48864,8895,0
6325,6403912,702533,-755254,203864,-175130,47527,9050,0
6601,6796136,684431,-853640,217074,-184543,49983,9207,0
6849,7201048,839624,-791175,229190,-195028,53518,9362,0
7113,7577672,1105146,-651303,241033,-204836,58479,9516,0
7352,7933324,1424461,-389057,252362,-214584,61966,9673,0
7586,8295556,1685921,-190714,264705,-224051,65032,9824,0
7846,8686656,1957215,113594,276042,-233984,65885,9983,0
8102,9071512,2220078,336617,289027,-244925,68459,10142,0
8352,9475356,2466633,584482,301638,-255399,70198,10299,0
8606,9860392,2728655,805496,313233,-265542,72612,10454,0
8860,10192040,2925548,991318,323760,-274672,74301,10608,0
9094,10577624,3136819,1113884,336194,-285190,78103,10765,0
9350,10919256,3344035,1299152,346732,-294019,79845,10922,-1
9589,11290196,3452606,1492064,359562,-302880,78923,11078,-1
9854,11599756,3717302,1766580,369434,-310823,80597,11236,-1
10094,11963604,3972236,1996634,381402,-320594,82547,11391,-1
10337,12272640,4185117,2222683,391021,-328264,83591,11545,-1
10596,12617404,4431404,2504230,402492,-336949,84754,11705,-1
10838,12911328,4630479,2709260,411913,-344635,85763,11858,-1
11100,13274948,4867513,2921958,423482,-354128,88278,12017,-1
11343,13618296,4963211,2971711,433742,-362716,90138,12174,-1
11605,13948240,5247935,3190529,444952,-371918,93742,12334,-1
11845,14313424,5200935,3069447,455620,-380845,95246,12488,-1
12055,14690456,5153939,2900575,467760,-390759,99061,12641,-1
12267,15016240,5097234,2829086,477756,-398786,99721,12793,-1
12473,15383072,5086189,2652383,488819,-408098,104407,12945,-1
12699,15610960,5030968,2500253,496042,-413702,106912,13099,-1
12887,15501536,5320026,2545384,492600,-410770,114499,13255,-1
13089,15487512,5308300,2207153,492398,-410119,123471,13408,-1
13298,15358800,5234377,1908259,487840,-405800,129343,13561,-1
13529,15482716,5126002,1822253,492149,-408559,128500,13722,-1
13538,15575776,4970661,1740083,494623,-410681,125593,13875,-1
13528,15743264,4870991,2006378,500065,-414917,115387,14031,-1
13034,15917636,4648291,2294387,505456,-419102,101147,14605,-1
12856,16925924,3212225,2649360,538547,-443291,47303,14763,-1
12664,17009724,2916912,3073899,541836,-445069,27163,14917,-1
12455,16990012,2883006,3593024,541820,-444008,12414,15071,-1
12249,16881956,2978448,3706680,538390,-441568,12871,15225,-1
12009,16601912,3001268,3774786,529768,-434132,12065,15381,-1
11807,16399916,3027810,3738830,523222,-428922,13507,15533,-1
11612,16184384,2944133,3675684,516093,-423200,12155,15687,-1
11401,15948528,2815015,3459475,507827,-416559,13726,15840,-1
11140,15692880,2714024,3355508,499799,-409825,12996,15995,-1
10873,15177360,2787828,3587135,483277,-396665,8832,16148,-1
10597,14673084,2810122,3720066,467788,-383716,5550,16301,-1
10330,14258040,2667665,3577500,454051,-372579,4546,16454,-1
10030,13837000,2466492,3380425,440820,-361704,2645,16610,-1
9759,13447204,2317559,3193866,427908,-351089,2898,16772,-1
9459,13048108,2108872,3015948,415641,-340703,403,16930,-1
9186,12626708,2095412,3085967,402319,-329663,-2129,17083,0
8871,12154792,2006347,3028341,386886,-317515,-3918,17238,0
8585,11730376,1842141,2892855,373651,-306361,-5765,17391,0
8301,11277224,1590915,2569231,359241,-294118,-5585,17543,0
8015,10841168,1297993,2260282,345193,-282782,-7358,17697,0
7734,10451312,1069747,1960179,332590,-272270,-7211,17849,0
7439,9981160,756450,1604697,317457,-259820,-7940,18002,0
7128,9537760,493905,1257853,302941,-247998,-8346,18159,0
6843,9091160,187131,862216,288272,-235934,-7942,18314,0
6531,8580812,-133387,503547,271963,-222583,-8893,18466,0
6246,8139496,-413740,114977,257577,-210498,-8227,18618,0
5962,7671104,-519499,-10132,242553,-198425,-8707,18777,0
5683,7189832,-667278,-232573,226971,-185811,-7853,18930,0
5397,6702984,-479941,-48421,211739,-173242,-7535,19079,0
5086,6155104,-287947,228765,194412,-159028,-8464,19237,0
4784,5575892,-67221,576411,176596,-144710,-11728,19394,0
4482,5047216,29890,865718,159758,-131122,-16541,19553,0
4145,4548792,20611,898322,144007,-118440,-17624,19707,0
3829,4080112,-175337,760732,129063,-106263,-20784,19862,0
3480,3546216,49261,1145209,112521,-93184,-24353,20017,0
3163,3037560,23566,1200191,96120,-79607,-27299,20179,0
2846,2555420,-129923,1002965,80729,-67526,-27614,20333,0
2497,2063140,-16379,1105678,64584,-54952,-27046,20489,0
2183,1632774,-197321,531846,50228,-44571,-18518,20642,0
1841,1181166,-238029,452760,35957,-32176,-17889,20810,0
1539,755972,-111785,61243,22109,-20939,-3763,20964,0
1202,374016,-67747,37706,10840,-10555,-2136,21119,0
899,101306,-41167,15724,2786,-3037,-758,21273,0
562,10844,-19086,9975,-256,-319,-218,21436,0
260,17812,-22721,11580,-423,-179,-259,21591,0
-43,13510,-17948,15039,-441,-104,-129,21745,0
-376,22068,-20660,7391,-550,-202,-344,21899,0
-616,10242,-26837,12543,-544,-251,-301,22054,0
-640,13716,-13343,11870,-185,-258,-490,22208,0
-641,10096,-18321,10495,-279,151,-196,22362,0
-641,18206,-23891,5251,-362,83,-201,22516,0
-642,22150,-14086,8948,-289,-175,-268,22672,0
