encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-13308,4754,3751,300,-262,-111,151,0
0,-8248,-4038,-691,180,-79,-183,303,0
0,-15158,-6633,6436,384,-79,-8,452,0
0,-15564,-1605,-2802,447,-301,0,609,0
0,-12618,-7596,7419,660,-392,191,759,0
19,-19860,995,-923,518,-589,-189,931,0
119,-15550,-16278,-3010,824,-416,26,1081,0
341,-25536,-3210,6937,801,-766,141,1235,-1
555,-20600,-644,-1357,610,-643,-146,1388,-1
1168,-32300,-7809,-1451,901,-726,-149,1862,-1
1372,-35120,200,8250,1125,-988,-270,2022,-1
1574,-33832,-4475,8319,1133,-819,-207,2183,-1
1795,-33924,119,11307,1116,-1028,68,2341,-1
1997,-45920,2006,5186,1007,-905,42,2503,-1
2200,-43676,-2454,5162,1277,-873,-85,2665,-1
2387,-34444,-7061,-1227,1173,-932,102,2822,-1
2586,-47008,-1664,8579,1240,-1098,-109,2980,-1
2761,-39548,-9442,6789,1694,-1255,-82,3136,-1
2918,-43648,-2964,9486,1295,-1149,-109,3289,-1
3110,-43504,-9818,6251,1546,-1276,-56,3447,-1
3285,-50798,-2713,-5396,1362,-1258,-132,3606,-1
3447,294514,114919,90928,11834,-10963,1379,3761,-1
3612,579240,186625,100102,20497,-19033,3600,3930,-1
3793,829692,339799,251604,28413,-26171,4143,4086,-1
3957,1147742,370820,144950,37632,-35331,8028,4254,-1
4123,1446428,447381,147305,46867,-43619,10918,4411,-1
4302,1687490,461043,86100,53960,-50028,12564,4576,-1
4465,1954990,557564,111633,62135,-57638,15237,4732,-1
4648,2211764,646717,154257,70429,-64578,16856,4905,-1
4813,2476192,596609,3588,78557,-72191,19394,5060,-1
4977,2749752,767042,202474,87307,-79426,19524,5223,-1
5142,2970584,788935,393770,94996,-85117,15923,5385,-1
5322,3251216,748422,225134,102932,-91999,19422,5540,-1
5500,3549484,844996,223860,112319,-100007,22586,5711,-1
5667,3784324,745990,64672,119696,-106551,24092,5871,-1
5834,4038612,800559,68039,127556,-113333,25875,6028,-1
6011,4341936,859458,50196,137471,-121030,28726,6195,-1
6178,4606692,911098,96320,146313,-127807,29334,6348,-1
6325,4882808,851123,-22149,154678,-134832,31375,6505,-1
6486,5177700,731576,-325544,163805,-142523,36099,6664,-1
6669,5459532,713734,-421454,172486,-149697,38190,6834,-1
6847,5724048,748984,-413007,180574,-156231,39373,6990,-1
7012,5979184,739111,-504902,188563,-163003,41609,7152,-1
7179,6225192,730358,-526475,196331,-168929,42011,7313,-1
7341,6488412,620605,-744634,204477,-175820,44437,7473,-1
7523,6746608,701232,-731005,212787,-182626,47169,7628,-1
7671,6990308,710566,-717877,220762,-188338,47062,7781,-1
7848,7208448,836832,-640877,227925,-193932,49494,7935,-1
7996,7451404,871026,-702304,235348,-200143,52640,8089,-1
8163,7693936,1044123,-547525,243008,-206245,53619,8254,-1
8343,7846984,912417,-324060,250084,-206771,44459,8409,-1
8489,8090992,1106676,-134089,258332,-213721,45942,8561,-1
8673,8357084,1234073,56549,267058,-219575,44917,8721,-1
8836,8583140,1387345,254081,275154,-225777,45481,8885,-1
9016,8865308,1566681,387391,283968,-232825,47610,9048,-1
9167,9171176,1722096,568226,293484,-240176,48395,9203,-1
9346,9406716,1885070,724015,301133,-246369,49650,9358,-1
9492,9655336,2045713,834011,309070,-252978,51847,9513,-1
9658,9876808,2182596,975956,316501,-258655,53335,9668,-1
9827,10103888,2309078,1093810,323654,-264582,54226,9822,-1
9987,10356496,2460721,1199007,331362,-270746,56534,9975,-1
10153,10616464,2532239,1231697,339653,-277323,58724,10130,-1
10307,10831756,2659209,1338689,346496,-282651,59794,10283,-1
10481,11082124,2851598,1504698,354493,-289129,62160,10450,0
10641,11332592,3004231,1669841,362623,-295733,62883,10605,0
10819,11519328,3144510,1810079,368829,-300344,63938,10759,0
10990,11749776,3346086,1978581,376638,-306472,66321,10917,0
11149,11989692,3506751,2138419,384008,-312490,67239,11076,0
11308,12179268,3686648,2331304,390282,-317234,68712,11229,0
11465,12412564,3887985,2502506,397741,-323338,70975,11383,0
11642,12653292,4024272,2660195,405400,-329364,71420,11539,0
11800,12854276,4170968,2835326,411576,-334656,71546,11692,0
11975,13082656,4359804,2974440,418820,-340465,74093,11853,0
12136,13348276,4497920,3107651,426866,-346834,75511,12007,0
12292,13566876,4545319,3194616,434072,-352685,75080,12165,0
12467,13815012,4645564,3208794,442044,-358956,78003,12319,0
12627,14083076,4714596,3247347,450543,-365904,79596,12475,0
12786,14322116,4693734,3219333,457742,-371951,79613,12633,0
12959,14593156,4759121,3163521,466411,-378735,83586,12794,0
13137,14815828,5017008,3390681,473801,-384409,86173,12948,0
13299,15069428,4977149,3338608,481707,-390600,86811,13102,0
13458,15351128,4910606,3131685,490758,-397468,90230,13258,0
13618,15424420,5010821,3053719,492732,-399532,95284,13411,0
13784,15372132,5179372,3108936,491091,-397997,99709,13565,0
13968,15452464,5242875,2968168,493802,-399553,105454,13719,0
14153,15569452,5221358,2760616,497334,-401963,110308,13886,0
14284,15693348,5047090,2652738,501384,-404623,107952,14047,0
14285,15761764,4929687,2585596,503871,-406519,105863,14202,0
14268,15940220,4760393,2784251,509336,-410576,95574,14361,0
14140,16229736,4246919,2847149,518936,-417653,77879,14522,0
13802,16466236,3647260,3015383,526457,-422970,54523,14783,0
13603,16747956,2903997,3153460,536180,-429247,27716,14943,0
13396,16831116,2611894,3418949,539340,-430856,11801,15103,0
13218,16767904,2691902,3834956,537804,-428692,3575,15261,0
13034,16572556,2740507,4020018,531757,-423777,145,15420,0
12867,16460092,2780166,3952660,528049,-420857,3212,15581,0
12735,16366348,2760703,3864158,525033,-418277,4922,15741,0
12585,16233072,2698616,3801417,520639,-414708,4735,15898,0
12447,16066472,2604605,3667349,514987,-410367,4699,16051,0
12315,15900548,2532720,3545082,509337,-405837,5753,16203,0
12165,15753776,2491422,3513716,504763,-402579,4975,16356,0
12032,15522136,2549543,3686471,497333,-396228,2100,16511,0
11894,15248652,2567793,3794889,488616,-389407,-23,16666,0
11761,14990788,2586313,3822943,480159,-382739,-855,16819,0
11629,14768872,2566960,3837427,473073,-377495,-2066,16973,0
11478,14522812,2506330,3814343,465426,-370700,-3331,17134,0
11342,14286732,2387323,3673341,457718,-364697,-3821,17287,0
11192,14098340,2307673,3569844,451797,-359745,-3526,17442,0
11058,13924964,2217124,3473012,445214,-354780,-4589,17595,0
10925,13716096,2102010,3378273,438751,-349337,-5933,17752,0
10775,13464892,1970941,3206165,430493,-342765,-5952,17912,0
10639,13297036,1897854,3129973,425213,-338723,-6506,18063,0
10504,13097300,1803006,3045595,418612,-333539,-7881,18217,0
10370,12869660,1652157,2891522,411068,-327276,-8678,18369,0
10235,12652060,1594474,2839111,404523,-321771,-9373,18522,1
10087,12462088,1625952,2970667,398105,-316693,-11966,18675,1
9950,12237124,1698265,3095979,390410,-310959,-13309,18828,1
9818,12019492,1582927,2983351,383664,-305034,-14090,18980,1
9670,11837212,1505541,2896848,377892,-300804,-14351,19136,1
9527,11617744,1377436,2789719,370344,-294735,-15935,19288,1
9380,11387784,1241312,2647461,363412,-289102,-16982,19439,1
9234,11172220,1118681,2489743,356054,-283212,-17030,19594,1
9077,10936076,1022587,2407862,348302,-277182,-18494,19747,1
8911,10643144,821666,2171833,338454,-269569,-19313,19903,1
8725,10372544,629020,1900286,329298,-261978,-19006,20061,1
8537,10115164,444845,1721743,321047,-255410,-20134,20216,1
8370,9839064,263374,1486840,312283,-248425,-20526,20370,1
8200,9595508,108642,1267393,304124,-241548,-19787,20534,1
8014,9309948,-80834,1051102,294447,-234173,-20747,20686,1
7844,9013148,-278797,790595,284964,-226520,-20955,20839,1
7681,8745676,-460178,548568,276602,-219709,-20312,20995,1
7512,8464776,-651809,318722,267067,-212214,-21279,21152,1
7326,8195492,-803191,105678,258222,-205254,-21059,21308,1
7155,7979948,-604319,272695,251240,-200726,-18997,21460,1
6988,7773484,-647795,241127,244112,-194963,-19759,21611,1
6802,7480244,-696138,155092,234836,-187758,-19295,21766,1
6636,7229328,-677405,155392,226542,-181290,-18834,21916,1
6469,6946188,-667544,197590,217470,-174368,-19915,22068,1
6299,6603160,-543466,354447,206967,-166184,-20182,22223,1
6135,6323460,-398882,556031,197501,-158770,-21204,22375,1
5965,6002816,-258523,774391,187622,-150730,-22906,22524,1
5797,5680912,-173791,884339,177784,-142862,-22442,22676,1
5610,5425496,-142872,912346,169134,-136161,-22887,22836,1
5441,5155236,-170172,919242,160542,-129150,-24258,22987,1
5276,4873172,-223581,852043,151889,-122247,-24801,23139,1
5089,4618108,-171779,939115,143519,-115926,-25401,23295,1
4906,4442820,-209599,937868,137257,-110806,-26642,23446,1
4728,4123508,-323959,776765,127039,-102869,-26488,23597,1
4544,3859812,-52625,1059267,118745,-96838,-25498,23749,1
4362,3560904,55442,1218324,109659,-89862,-26274,23900,1
4184,3272188,103673,1311441,99985,-82272,-27788,24052,1
3999,2968912,-52215,1101999,89965,-75040,-28126,24206,1
3819,2725132,24097,1000220,81141,-68859,-23602,24361,1
3638,2407596,-36196,1016215,71409,-60847,-26250,24513,1
3454,2176504,12221,762821,63371,-55612,-18533,24664,1
3276,1895630,-31292,559771,54447,-48437,-14390,24814,1
3074,1586944,-135287,525761,44949,-40194,-16829,24968,1
2890,1370334,-200456,248137,37671,-33875,-11668,25120,1
2706,1098572,-154255,158527,29307,-27259,-8050,25273,1
2490,833056,-109606,126701,21002,-20135,-6399,25433,1
2294,598252,-70833,59855,13665,-13260,-3406,25586,1
2099,366290,-57857,27702,6714,-7060,-2200,25739,1
1884,185360,-30397,9849,1486,-2452,-910,25896,1
1692,62344,-22251,-5987,-1939,1210,-383,26053,1
1509,70340,-16464,-25,-1971,1125,-371,26203,1
1331,65584,-9432,-763,-2056,1024,-249,26354,1
1129,67418,-12688,-8682,-1896,1201,-349,26506,1
945,67112,-17485,-8351,-1868,1127,-546,26658,1
994,67606,-27437,-15796,-1907,1133,-339,26809,1
994,61556,-12999,-669,-1968,1133,-218,26964,1
994,71242,-1836,-1167,-1932,834,-648,27120,1
994,63104,-15684,-13651,-1989,1048,-433,27271,1
