encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,10782,-1243,926,-214,-22,-24,156,0
0,2738,3207,2677,-136,-81,-214,304,0
0,-2404,-3272,8184,-241,54,-5,461,0
0,-1550,3281,-553,-452,-192,-226,613,0
0,-714,-5566,3682,-280,-11,-258,764,0
65,5056,-1513,5768,-136,70,-48,1053,0
522,1060,-5624,2796,-126,105,-87,1206,0
1111,8498,-1804,2294,1,436,157,1364,0
1701,9882,-8440,7087,-88,204,31,1521,0
2325,11206,-4057,6824,-37,125,-3,1675,0
2789,142078,-114958,-6143,-2467,5321,1316,1834,0
3240,723030,-574960,-108418,-11883,27307,5474,1991,0
3646,1223452,-986387,-160322,-19746,45862,10653,2144,0
4066,1623254,-1069996,-124174,-26239,61292,13399,2295,0
4449,2140486,-1032743,-54610,-34535,79826,15949,2458,0
4818,2651718,-976422,10258,-42843,99075,17685,2610,0
5194,3121022,-1258256,22385,-50679,117243,22927,2763,0
5608,3662100,-1245506,104269,-59488,136761,26303,2916,0
6038,4142592,-1361373,179531,-67093,155570,31387,3082,0
6413,4585268,-1274908,267026,-74417,171852,33693,3232,0
6827,5045706,-1346788,319248,-81801,189225,36794,3386,0
7214,5483126,-1428767,370867,-88814,205507,40406,3544,0
7650,5911248,-1519157,412649,-95842,221642,43485,3701,0
8106,6330014,-2032542,343046,-103029,237700,49866,3858,0
8536,6718974,-2481088,288614,-109351,252182,55281,4014,0
8989,7158862,-2682356,305338,-116852,269166,59572,4165,0
9484,7533658,-2504400,395864,-123341,282982,60869,4318,-1
10006,8047238,-1913934,622616,-131788,301653,59467,4470,-1
10526,8505258,-2625566,443497,-139227,319106,64728,4622,-1
10989,8981322,-2540649,444503,-147452,337290,63901,4774,-1
11557,9548170,-2269990,516050,-156615,358020,62666,4928,-1
12037,10050842,-1922035,523450,-164940,376863,57911,5083,-1
12533,10519850,-1499919,479532,-172529,393954,49121,5236,-1
13054,10932086,-1047747,337562,-179387,409699,36566,5388,-1
13571,11470850,-335134,274395,-188512,430126,22454,5543,-1
14099,11740394,-1959518,-237308,-192581,439500,30053,5697,-1
14550,12099870,-2202410,-291479,-198568,454004,31406,5846,-1
14410,12065610,-2560099,-386400,-197682,451638,34489,6000,-1
14409,12008930,-2273014,-297671,-197487,450668,32622,6154,-1
14409,11985546,-2374939,-323055,-197117,449887,33592,6308,-1
14409,12003554,-2255990,-290683,-197363,450314,32865,6462,-1
14409,11994862,-2250203,-297837,-197065,449590,32386,6616,-1
14409,11978450,-2329196,-317353,-196797,449386,32969,6771,-1
14409,11981306,-2301025,-307996,-196922,449304,32729,6924,-1
14409,11968206,-2295996,-304598,-196678,448867,32909,7083,-1
14409,11963754,-2311686,-310596,-196436,448814,32808,7235,-1
14409,11968866,-2318860,-306833,-196318,448699,33089,7388,-1
14409,11951998,-2298119,-306937,-196217,448073,33084,7541,-1
14409,11948334,-2316744,-318074,-196182,448142,32992,7693,-1
14409,11949762,-2295059,-308580,-196058,448069,33057,7847,-1
14409,11941638,-2322214,-317622,-196032,447725,32908,8002,-1
14409,11936114,-2308535,-308209,-195686,447435,32721,8154,-1
14409,11936642,-2310649,-303636,-195754,447282,32949,8308,-1
14409,11930298,-2323841,-316841,-195564,447258,33069,8460,-1
14409,11918022,-2296321,-300763,-195465,446838,32794,8614,-1
14409,11900814,-2322626,-303575,-195131,446507,33144,9079,-1
14409,11891874,-2314056,-299835,-195232,446686,32957,9243,-1
14409,11897410,-2302379,-299400,-194878,446066,32971,9405,-1
14409,11896142,-2312265,-303198,-194783,445929,33275,9566,-1
14409,11884802,-2329600,-311518,-195000,445728,33228,9728,-1
14409,11889018,-2309998,-290956,-194756,445848,33050,9890,-1
14409,11874298,-2310090,-295448,-194595,445541,33172,10051,-1
14409,11864850,-2332150,-299797,-194519,445460,33403,10224,-1
14409,11868958,-2323796,-302199,-194572,445438,33041,10387,-1
14409,11866706,-2324358,-296033,-194541,445358,33193,10548,-1
14409,11865086,-2307956,-296232,-194386,445164,33265,10712,-1
14409,11853154,-2316802,-300606,-194267,445203,33317,10874,-1
14409,11869634,-2325928,-297762,-194226,444912,33260,11036,-1
14409,11848682,-2328414,-304930,-194039,444619,33297,11200,-1
14409,11853670,-2311981,-295387,-194095,444768,32995,11362,-1
14409,11855982,-2318331,-294142,-193856,444657,33113,11524,-1
14409,11842098,-2330951,-301949,-193904,444408,33203,11684,-1
14409,11850098,-2320573,-295904,-193952,444393,33363,11844,-1
14409,11837890,-2312811,-303049,-193717,444183,33158,12006,-1
14409,11840322,-2340986,-303295,-193533,444323,32924,12165,-1
14409,11832454,-2321635,-299385,-193559,444310,33037,12325,-1
14409,11824706,-2321375,-293765,-193251,444168,33377,12484,-1
14409,11758130,-1900324,-221808,-192110,440882,28838,12642,-1
14458,11713530,-2316739,-309893,-191592,439778,32101,12804,-1
14458,11703130,-2419215,-349176,-191340,439494,32607,12964,-1
14458,11705370,-2407831,-337098,-191144,439491,32694,13125,-1
14458,11703422,-2416080,-343343,-191029,439313,32779,13288,-1
14458,11702610,-2427331,-350562,-191037,439303,33065,13448,-1
14458,11690162,-2410404,-341679,-191297,439213,32779,13611,-1
14458,11700470,-2409561,-338279,-191113,439332,32784,13775,-1
14458,11701698,-2395805,-333573,-190922,439121,32742,13936,-1
14458,11705098,-2396340,-332662,-190940,438721,32964,14097,-1
14458,11697698,-2416154,-345143,-191021,439043,33352,14256,-1
14458,11697378,-2404060,-336387,-190906,438787,32865,14423,-1
14458,11693602,-2401038,-335886,-190867,438699,32595,14578,-1
14458,11811774,-2325600,-248444,-192821,443400,34887,14736,-1
14349,12017358,-1321330,79806,-196238,450975,31011,14895,-1
13921,11513422,30454,606097,-188317,432370,28662,15052,-1
13326,10875062,-685716,494896,-177543,407800,35845,15211,-1
12676,10245726,-1009751,484779,-166948,384265,40283,15371,-1
12042,9571722,-1787158,163766,-156236,359125,40804,15527,-1
11467,8920446,-2009716,75866,-145766,334448,40550,15684,-1
10871,8294794,-2155921,91027,-135135,311133,42713,15843,-1
10204,7714502,-2035859,175853,-126099,290170,44227,16003,-1
9523,7145422,-1416651,323122,-116437,268372,38804,16161,-1
8912,6547346,-565065,496728,-106654,245889,30946,16317,0
8228,5879422,-180267,507349,-95675,220696,24783,16476,0
7617,5217922,301899,497775,-84834,195188,16440,16633,0
7008,4505184,390055,409824,-73066,169095,11103,16791,0
6329,3868110,142774,277832,-62453,144849,9533,16953,0
5647,3219516,589861,331919,-51940,120726,4197,17110,0
5039,2549678,547155,189081,-40692,95787,-1562,17268,0
4361,1835260,402228,80907,-29065,69143,-3536,17430,0
3750,1211962,259556,-56953,-18929,45690,-7103,17587,0
3139,721942,61794,-117299,-10620,27040,-6221,17744,0
2456,39208,-29468,4011,707,1805,-741,17902,0
1776,702,-3627,26954,1525,-143,-27,18059,0
1161,-12706,-4457,38483,1530,-549,-51,18217,0
550,-6336,-7063,26734,1590,-365,-37,18374,0
-130,386,5847,34575,1440,-706,-71,18531,0
-267,3516,-7118,29914,1290,-373,-152,18688,0
-267,-15802,-5179,31885,1524,-634,-166,18842,0
-267,-14394,1160,21213,1432,-710,148,18998,0
-267,4634,-398,25246,1494,-648,73,19165,0
-267,-11988,-12478,30742,1715,-686,-298,19321,0
-267,-4542,2295,28652,1597,-850,-197,19480,0
-267,950,-1909,24076,1622,-597,-126,19637,0
-267,-2656,-3537,31690,1505,-955,157,19790,0
