Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13296998, -7694813, -27167702, 84129, 175477, -216847,0, 
0x00000000, -13298309, -7692573, -27167552, 84294, 175218, -216935,152, 
0x00000000, -13308016, -7692012, -27152516, 84105, 175783, -216900,311, 
0x00000000, -13301445, -7691188, -27153382, 84092, 175407, -217200,464, 
0x00000000, -13301391, -7682787, -27157144, 84147, 175484, -216847,617, 
0x00000000, -13304339, -7691152, -27158564, 84061, 175372, -217000,780, 
0x00000000, -13300433, -7687462, -27148926, 83999, 175506, -216984,933, 
0x00000000, -13301667, -7683728, -27155292, 84216, 175478, -216918,1089, 
0x00000000, -13309261, -7685086, -27164348, 84176, 175697, -217026,1557, 
0x00000000, -13300919, -7681145, -27156106, 84031, 175497, -216900,1730, 
0x00000000, -13909879, -7786906, -27916078, 71914, 204201, -210651,1891, 
0x00000000, -14289373, -7844171, -28685462, 59400, 233687, -205959,2054, 
0x00000000, -14428220, -7798408, -29393356, 47830, 260331, -201584,2218, 
0x00000000, -14423787, -7671022, -30311254, 32883, 294582, -196290,2414, 
0x00000000, -14672301, -7633459, -31065748, 20656, 322886, -190430,2570, 
0x00000000, -14537332, -7477144, -31782624, 8782, 349210, -186068,2728, 
0x00000000, -14410229, -7344477, -32403378, -1617, 372993, -183116,2886, 
0x00000000, -14772403, -7354294, -33001788, -11294, 395257, -176605,3042, 
0x00000000, -15287591, -7416984, -33523188, -19983, 415325, -170740,3201, 
0x00000000, -15687164, -7436593, -33932572, -27233, 430442, -163793,3358, 
0x00000000, -15406743, -7313578, -34506860, -37129, 451845, -163694,3515, 
0x00000000, -15010753, -7134751, -35078020, -46406, 473038, -162773,3670, 
0x00000000, -15607911, -7325295, -35583708, -55193, 492554, -160283,3825, 
0x00000000, -15488732, -7295834, -36214520, -65351, 515582, -160368,3982, 
0x00000000, -14806325, -7158649, -36841376, -75936, 539165, -166273,4136, 
0x00000000, -14606268, -7144867, -37429412, -85616, 561512, -169299,4292, 
0x00000000, -13983354, -7254995, -37955276, -94471, 580703, -182572,4448, 
0x00000000, -13528755, -7422246, -38405400, -101712, 597535, -196648,4602, 
0x00000000, -13414790, -7537831, -38963716, -111150, 618515, -202826,4759, 
0x00000000, -14049704, -7821299, -39381368, -117830, 633297, -201873,4915, 
0x00000000, -13975167, -7729833, -39283716, -116352, 630103, -200620,5072, 
0x00000000, -14441385, -7869259, -39218756, -115271, 628051, -198024,5227, 
0x00000000, -14525742, -7900918, -39194876, -114634, 627009, -197646,5384, 
0x00000000, -14429749, -7854814, -39186612, -114794, 626641, -197987,5540, 
0x00000000, -14464185, -7869984, -39175984, -114676, 626200, -197676,5695, 
0x00000000, -14450156, -7858560, -39170896, -114491, 625965, -197793,5850, 
0x00000000, -14421448, -7854366, -39165656, -114470, 625611, -197816,6007, 
0x00000000, -14428195, -7855302, -39159156, -114350, 625230, -197810,6163, 
0x00000000, -14431258, -7848091, -39161568, -114242, 624943, -197883,6318, 
0x00000000, -14436260, -7852334, -39153904, -114086, 624925, -197697,6472, 
0x00000000, -14439320, -7858538, -39137768, -114182, 624623, -197587,6624, 
0x00000000, -14434281, -7852487, -39133744, -113943, 624351, -197851,6785, 
0x00000000, -14438169, -7845381, -39131088, -113958, 623971, -197842,6939, 
0x00000000, -14449247, -7852403, -39116320, -113771, 623882, -197557,7095, 
0x00000000, -14441781, -7849810, -39115208, -114065, 623498, -197602,7250, 
0x00000000, -14452659, -7854608, -39106364, -113767, 623279, -197749,7403, 
0x00000000, -14453741, -7847125, -39099656, -113706, 623319, -197500,7558, 
0x00000000, -14456169, -7857035, -39109032, -113715, 622934, -197501,7713, 
0x00000000, -14452825, -7847405, -39105816, -113642, 622871, -197620,7869, 
0x00000000, -14453763, -7864163, -39094972, -113755, 622669, -197606,8022, 
0x00000000, -14461772, -7852469, -39088792, -113405, 622657, -197665,8177, 
0x00000000, -14454158, -7849352, -39083264, -113197, 622247, -197407,8330, 
0x00000000, -14467244, -7855613, -39089220, -113414, 621924, -197464,8484, 
0x00000000, -14456272, -7844112, -39087784, -113291, 621876, -197669,8637, 
0x00000000, -14473765, -7853141, -39069068, -113096, 621750, -197407,8877, 
0x00000000, -14460779, -7849265, -39082736, -113193, 621730, -197199,9033, 
0x00000000, -14474899, -7846497, -39066200, -113062, 621428, -197395,9193, 
0x00000000, -14478131, -7848329, -39065112, -112936, 621472, -197288,9362, 
0x00000000, -14480939, -7851234, -39071656, -113115, 621098, -197302,9521, 
0x00000000, -14481133, -7845539, -39058812, -112985, 621217, -197108,9676, 
0x00000000, -14482212, -7846514, -39060100, -112873, 620904, -197155,9835, 
0x00000000, -14475292, -7847424, -39055728, -112892, 620794, -197157,9988, 
0x00000000, -14481565, -7854533, -39060500, -112859, 620781, -197305,10144, 
0x00000000, -14476618, -7852282, -39055452, -112941, 620562, -197131,10304, 
0x00000000, -14498715, -7843393, -39061064, -112650, 620436, -196990,10458, 
0x00000000, -14481584, -7849449, -39045160, -112700, 620229, -197037,10610, 
