Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -13307954, -7697116, -27164894, 84377, 174471, -216908,0, 
0x00000000, -13309197, -7696190, -27175676, 84163, 174449, -216932,156, 
0x00000000, -13304747, -7694439, -27167632, 84241, 174390, -217122,304, 
0x00000000, -13311226, -7688932, -27162490, 84136, 174525, -216913,461, 
0x00000000, -13304673, -7697669, -27163344, 83925, 174279, -217134,613, 
0x00000000, -13313520, -7693434, -27164180, 84097, 174460, -217166,764, 
0x00000000, -13309467, -7691348, -27169950, 84241, 174541, -216956,1053, 
0x00000000, -13313578, -7694320, -27165954, 84251, 174576, -216995,1206, 
0x00000000, -13309758, -7694822, -27173392, 84378, 174907, -216751,1364, 
0x00000000, -13316394, -7690029, -27174776, 84289, 174675, -216877,1521, 
0x00000000, -13312011, -7690292, -27176100, 84340, 174596, -216911,1675, 
0x00000000, -13422912, -7703259, -27306972, 81910, 179792, -215592,1834, 
0x00000000, -13882914, -7805534, -27887924, 72494, 201778, -211434,1991, 
0x00000000, -14294341, -7857438, -28388346, 64631, 220333, -206255,2144, 
0x00000000, -14377950, -7821290, -28788148, 58138, 235763, -203509,2295, 
0x00000000, -14340697, -7751726, -29305380, 49842, 254297, -200959,2458, 
0x00000000, -14284376, -7686858, -29816612, 41534, 273546, -199223,2610, 
0x00000000, -14566210, -7674731, -30285916, 33698, 291714, -193981,2763, 
0x00000000, -14553460, -7592847, -30826994, 24889, 311232, -190605,2916, 
0x00000000, -14669327, -7517585, -31307486, 17284, 330041, -185521,3082, 
0x00000000, -14582862, -7430090, -31750162, 9960, 346323, -183215,3232, 
0x00000000, -14654742, -7377868, -32210600, 2576, 363696, -180114,3386, 
0x00000000, -14736721, -7326249, -32648020, -4437, 379978, -176502,3544, 
0x00000000, -14827111, -7284467, -33076142, -11465, 396113, -173423,3701, 
0x00000000, -15340496, -7354070, -33494908, -18652, 412171, -167042,3858, 
0x00000000, -15789042, -7408502, -33883868, -24974, 426653, -161627,4014, 
0x00000000, -15990310, -7391778, -34323756, -32475, 443637, -157336,4165, 
0x00000000, -15812354, -7301252, -34698552, -38964, 457453, -156039,4318, 
0x00000000, -15221888, -7074500, -35212132, -47411, 476124, -157441,4470, 
0x00000000, -15933520, -7253619, -35670152, -54850, 493577, -152180,4622, 
0x00000000, -15848603, -7252613, -36146216, -63075, 511761, -153007,4774, 
