encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2384,-5200,-1420,-154,110,-160,161,0
0,-12160,-10067,-1522,-67,39,41,321,0
0,-7980,-5623,-1213,-164,10,81,480,0
0,-116,-2969,-925,-41,-161,252,639,0
0,-5116,-1685,-347,-115,-193,182,816,0
0,-3392,-8008,3027,-52,51,25,988,0
0,-1578,-1075,284,135,-47,-139,1147,0
30,-11604,-6009,-5605,114,-186,175,1329,0
59,-1276,-11789,-8843,-148,-159,-154,1488,0
94,-15776,-852,9903,309,105,403,1644,0
117,-14478,-8322,-4292,-33,-202,78,1805,0
168,-864,-8193,4385,349,-162,-7,1962,0
291,-11616,-7649,-2344,207,-1,141,2121,0
442,-20208,-5194,-50,178,-89,-43,2282,0
595,-4850,-8427,-850,33,146,-54,2448,0
739,-12074,-6941,-8517,106,143,-75,2612,0
889,-8664,-8039,3679,6,79,191,2774,0
1049,-15848,-2231,1500,-9,29,-39,2944,0
1228,-11336,-852,-3448,143,129,111,3105,0
1411,-16320,-6714,831,-44,84,-2,3262,0
1596,-15374,-1434,-5407,-5,-65,131,3418,0
1761,-9064,309,2690,29,122,-19,3578,0
1959,-9972,-7034,911,-150,210,-98,3734,0
2139,-16176,-3622,4085,25,206,-88,3892,0
2355,-15856,2179,-5481,61,-150,47,4058,0
2560,-15572,-4960,-285,262,109,-108,4215,0
2773,-21028,-8908,-1251,25,32,-58,4379,0
2967,-18642,-5048,-258,140,-246,64,4535,0
3180,-22470,3107,1348,-46,-109,176,4691,0
3397,-17398,-4789,-5716,-128,287,-211,4855,0
3592,-25944,4014,4036,115,-66,-217,5012,0
3802,-21672,999,2396,28,222,-61,5169,0
4012,-29978,-4880,-6184,67,118,-129,5327,0
4207,-20116,-612,-3329,79,-26,-10,5484,0
4418,140732,8720,-10136,-318,-922,-49,5641,0
4643,313384,14689,-4021,-1185,-1988,-160,5797,0
4851,473208,29179,-39978,-1556,-3283,-27,5954,0
5077,645206,42634,-4429,-1918,-4413,-264,6113,0
5297,782736,50028,-27191,-2284,-4898,82,6269,0
5540,963268,70042,-13689,-2739,-5882,-609,6429,0
5760,1119968,42650,-42676,-611,-7478,117,6585,0
6023,1284260,49993,-32857,-618,-8257,-112,6741,0
6279,1456416,64347,-12901,43,-9502,-384,6904,0
6536,1675956,82003,-17139,84,-10329,-366,7059,0
6796,1851884,87998,-43638,143,-11271,-181,7219,0
7031,2094442,112536,-13609,521,-12423,-173,7375,0
7291,2278188,116742,-42452,562,-13012,-337,7530,0
7526,2474606,116450,4508,558,-12803,-801,7692,0
7788,2679226,139660,-4712,441,-13664,-297,7846,0
8051,2899074,143559,-38646,384,-14447,-150,8011,-1
8302,3113832,146302,-69783,827,-15195,-2,8167,-1
8549,3281624,147932,-24411,1327,-15793,-330,8321,-1
8792,3446120,148486,-80866,1430,-16471,-86,8476,-1
8999,3654624,173387,-44920,2054,-17180,-229,8634,-1
9252,3824516,174012,-60936,2439,-17652,-624,8789,-1
9501,4042308,181024,-72910,2730,-18205,-363,8949,-1
9748,4226416,226747,-23904,2912,-18647,-430,9104,-1
9996,4414100,227607,-68047,2934,-18960,-305,9259,-1
10230,4555904,247423,-47631,2974,-19423,-315,9421,-1
10456,4728848,228587,-66756,3603,-19798,-297,9576,-1
10689,4885552,217489,-85970,3918,-19927,-213,9730,-1
10919,5069400,224084,-68222,4510,-20557,-553,9885,-1
11149,5250228,206081,-13616,4637,-21224,-1065,10039,-1
11387,5407884,215167,-15895,5169,-21568,-717,10196,-1
11626,5577596,240442,58309,5331,-21712,-814,10356,-1
11848,5734648,246986,66989,6015,-22351,-1071,10510,-1
12053,5899792,247552,67623,6061,-23033,-801,10665,-1
12333,6018836,251182,133877,6113,-23477,-1291,10855,-1
12541,6067880,214560,98478,6353,-23400,-1170,11013,-1
12749,6077384,221220,89830,6239,-23701,-1096,11167,-1
12956,6067184,219386,62555,6067,-23037,-1012,11322,-1
13190,6084704,232828,88530,6046,-23093,-1208,11475,-1
13400,6108684,203182,7575,5949,-22714,-799,11628,-1
13603,6075576,247789,18501,6105,-22966,-737,11782,-1
13836,6111624,224459,6891,6041,-22307,-715,11946,-1
14042,6299264,260908,17378,5903,-23105,-895,12101,-1
14248,6401568,303281,85810,5968,-23258,-852,12254,-1
14482,6383508,310964,37771,6154,-23171,-895,12408,-1
14689,6351680,283194,-32398,6255,-22711,-683,12564,-1
14919,6307916,313465,-66058,6091,-22430,-426,12727,-1
15125,6253460,293084,-128329,6162,-21744,-380,12884,-1
15358,6326512,321375,-131314,6784,-22066,-121,13038,-1
15563,6504644,273882,-196072,7084,-22671,37,13195,-1
15774,6648060,209075,-258656,7708,-23336,116,13350,-1
16007,6697196,324274,-200269,8294,-23616,292,13506,-1
16214,6681256,351527,-158736,8589,-23699,162,13659,-1
