Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10681566, -4331344, -30551924, 64235, 199458, -205716,0, 
0x00000000, -10684868, -4337290, -30556636, 64076, 199459, -205911,150, 
0x00000000, -10678467, -4334619, -30547944, 64131, 199755, -205963,301, 
0x00000000, -10675560, -4325487, -30560258, 64224, 199722, -205731,455, 
0x00000000, -10677192, -4333347, -30549554, 64455, 199501, -205756,607, 
0x00000000, -10680368, -4331473, -30546774, 64254, 199482, -205745,759, 
0x00000000, -10681367, -4340822, -30553824, 64397, 199788, -205779,915, 
0x00000000, -10684486, -4331142, -30547950, 64364, 199651, -205857,1089, 
0x00000000, -10677309, -4326438, -30547048, 64410, 199558, -205538,1240, 
0x00000000, -10681254, -4338052, -30542392, 64373, 199717, -206013,1393, 
0x00000000, -10675407, -4335478, -30545944, 64682, 199521, -205603,1544, 
0x00000000, -10685406, -4334880, -30536190, 64570, 199918, -205895,1697, 
0x00000000, -10687340, -4328229, -30534340, 64553, 199838, -206030,1848, 
0x00000000, -10678997, -4327196, -30541740, 64439, 199667, -205728,2006, 
0x00000000, -10682536, -4335719, -30539624, 64567, 199855, -205863,2161, 
0x00000000, -10677625, -4329701, -30541944, 64610, 199701, -205722,2314, 
0x00000000, -10679464, -4335017, -30538806, 64323, 199706, -205667,2469, 
0x00000000, -10680300, -4318436, -30540884, 64622, 199743, -205642,2618, 
0x00000000, -10683772, -4329661, -30551416, 64425, 199660, -205772,2775, 
0x00000000, -10683702, -4331100, -30541304, 64304, 199870, -205416,2934, 
0x00000000, -10684415, -4326637, -30540970, 64520, 199703, -205431,3085, 
0x00000000, -10678333, -4321065, -30545248, 64357, 199703, -205888,3236, 
0x00000000, -10674088, -4330494, -30539204, 64418, 199570, -205847,3387, 
0x00000000, -10674038, -4328897, -30546294, 64400, 199809, -205853,3539, 
0x00000000, -10688808, -4323420, -30544276, 64332, 199801, -205876,3691, 
0x00000000, -10680455, -4330184, -30546572, 64301, 199847, -205912,3842, 
0x00000000, -10679732, -4329524, -30557040, 64117, 199760, -205809,3996, 
0x00000000, -10677282, -4322419, -30554228, 64283, 199693, -205800,4148, 
0x00000000, -10680099, -4321291, -30552196, 64311, 199522, -205559,4299, 
0x00000000, -10676601, -4325309, -30552556, 64328, 199870, -205682,4460, 
0x00000000, -10678013, -4327400, -30553724, 64333, 199771, -205642,4613, 
0x00000000, -10680394, -4331831, -30556276, 64218, 199768, -205966,4770, 
0x00000000, -10672492, -4328715, -30556308, 64231, 199747, -205631,4919, 
0x00000000, -10676865, -4330074, -30559752, 63835, 199841, -205916,5074, 
0x00000000, -10682440, -4314590, -30571782, 64266, 199861, -205756,5226, 
0x00000000, -10683041, -4327407, -30560582, 64184, 199928, -205933,5381, 
0x00000000, -10674232, -4325416, -30571024, 64271, 199669, -205870,5536, 
0x00000000, -10675784, -4337009, -30567728, 64010, 199493, -205721,5693, 
0x00000000, -10677455, -4328740, -30573826, 63955, 199874, -205718,5845, 
0x00000000, -10674885, -4324474, -30561932, 64029, 199561, -205711,5997, 
0x00000000, -10667442, -4335582, -30688700, 63496, 198968, -205858,6150, 
0x00000000, -10662345, -4335727, -30815686, 63198, 197844, -205888,6310, 
0x00000000, -10650930, -4329553, -30957024, 62749, 196802, -206069,6462, 
0x00000000, -10639062, -4350452, -31069734, 62381, 196253, -205750,6617, 
0x00000000, -10608654, -4367197, -31196512, 61905, 195499, -206003,6768, 
0x00000000, -10629542, -4334160, -31284938, 61570, 195254, -206237,6919, 
0x00000000, -10616087, -4346962, -31396504, 61491, 194610, -206158,7072, 
0x00000000, -10628622, -4385698, -31504188, 61757, 193454, -205932,7225, 
0x00000000, -10624480, -4342580, -31644620, 63059, 192677, -205883,7377, 
0x00000000, -10616242, -4348328, -31754480, 62865, 192101, -205957,7543, 
0x00000000, -10610688, -4350272, -31856854, 63010, 191323, -206014,7694, 
0x00000000, -10601054, -4334759, -31970060, 63627, 190682, -205961,7851, 
0x00000000, -10608511, -4363458, -32085692, 63677, 190308, -205847,8004, 
0x00000000, -10593152, -4356844, -32243834, 63650, 189482, -206191,8160, 
0x00000000, -10583980, -4380021, -32380940, 63853, 188868, -205730,8314, 
0x00000000, -10566658, -4351791, -32511296, 63500, 188558, -206026,8473, 
0x00000000, -10572311, -4365284, -32671528, 63763, 187801, -205929,8627, 
0x00000000, -10544017, -4312467, -32806228, 63697, 187242, -206321,8780, 
0x00000000, -10577958, -4346811, -32916266, 63700, 187570, -206153,8931, 
0x00000000, -10538700, -4344994, -33074716, 63581, 186848, -206316,9083, 
0x00000000, -10536495, -4356515, -33208232, 63543, 186424, -206075,9236, 
0x00000000, -10519388, -4353035, -33341596, 63693, 185926, -206011,9393, 
0x00000000, -10517862, -4396264, -33522584, 63656, 185282, -206050,9544, 
0x00000000, -10530874, -4364188, -33663036, 63939, 185013, -206390,9702, 
0x00000000, -10525991, -4402735, -33798860, 64221, 184298, -206038,9860, 
0x00000000, -10521796, -4373430, -33912240, 64493, 183717, -206345,10012, 
0x00000000, -10526276, -4363376, -34020384, 64924, 183384, -206249,10165, 
0x00000000, -10511673, -4369900, -34144352, 65003, 183009, -206269,10317, 
0x00000000, -10523266, -4394575, -34294900, 65389, 182499, -206100,10467, 
0x00000000, -10475275, -4379531, -34427548, 65489, 181970, -206099,10619, 
0x00000000, -10481343, -4394422, -34558548, 65506, 181505, -205979,10771, 
0x00000000, -10444065, -4379814, -34714296, 65637, 181259, -206367,10924, 
0x00000000, -10441248, -4374283, -34813468, 65849, 180681, -205699,11077, 
0x00000000, -10438937, -4389683, -34953292, 65699, 180603, -206373,11233, 
0x00000000, -10431548, -4388686, -35083040, 65907, 180049, -206263,11385, 
0x00000000, -10424376, -4382726, -35190184, 66260, 179588, -206367,11543, 
0x00000000, -10452914, -4446121, -35279180, 66495, 179629, -206343,11696, 
0x00000000, -10463212, -4435862, -35419896, 66975, 179338, -205973,11849, 
0x00000000, -10438782, -4397613, -35521624, 67250, 179043, -206275,12001, 
0x00000000, -10455465, -4427008, -35639720, 67440, 178738, -206141,12154, 
0x00000000, -10456304, -4405892, -35792632, 67827, 178079, -206300,12305, 
0x00000000, -10422893, -4320425, -35923276, 67860, 177571, -206666,12459, 
0x00000000, -10454869, -4356424, -36014288, 68197, 177455, -206454,12612, 
0x00000000, -10390794, -4285309, -36150728, 68481, 176917, -206538,12768, 
0x00000000, -10405681, -4277565, -36271564, 68446, 176449, -206740,12928, 
0x00000000, -10365639, -4236365, -36413208, 68988, 175684, -206801,13080, 
0x00000000, -10423267, -4273521, -36533800, 69519, 175536, -206519,13244, 
