encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-12546,-4914,-2636,-102,-163,398,159,0
0,-13016,-5385,7129,-42,-201,241,325,0
0,10168,-257,-958,88,-154,383,483,0
0,-6092,3219,-192,-243,-341,343,639,0
0,3100,-4272,938,-132,-209,539,796,0
0,-8188,-5164,2978,-10,-262,413,952,0
0,-4156,2793,732,-295,-144,343,1122,0
0,-4572,-955,-5043,84,-294,449,1285,0
190,2188,-9282,1241,86,-189,83,1450,0
488,4404,-4449,4496,24,-233,373,1604,0
815,9978,-2251,5079,-207,-284,404,1759,0
1208,1784,-7240,-11531,-91,-151,204,1922,0
1576,7562,1236,-9509,-77,-495,373,2081,0
2002,10690,745,8158,-227,-425,371,2243,0
2575,8616,624,-9192,-219,-290,224,2397,0
3236,21500,-3417,-4751,-487,-171,300,2553,0
3910,25766,304,1698,-402,-267,192,2709,0
4298,17916,-4302,-3247,-504,-104,276,2865,0
4323,154724,11943,17,-635,-1173,73,3021,0
4324,306818,7565,-15255,-909,-2104,337,3181,0
4413,444852,21043,-12249,-1028,-2963,450,3336,0
4446,566368,33391,-12285,-1217,-3502,56,3487,0
4469,647120,38609,-24048,-1589,-3986,165,3647,0
4483,755082,45519,-17476,-1637,-4424,248,3809,0
4521,880340,64127,-8681,-1899,-5130,12,3961,0
4567,1006148,66643,14227,-2039,-5721,-359,4118,0
4661,1102888,-6747,41354,-2823,-5854,-196,4274,0
4809,1270880,12347,36472,-3169,-6531,-336,4429,0
4987,1440156,65988,24003,-1474,-8073,-141,4586,0
5130,1576280,56055,51308,-812,-9010,-294,4742,0
5262,1701468,82024,39945,-622,-9892,-267,4896,0
5373,1874010,91221,7600,-240,-10585,-267,5052,0
5506,2013620,102023,6014,-136,-11221,-55,5209,0
5662,2115532,100081,-4961,-104,-11774,67,5362,0
5841,2245136,118957,-12279,76,-12349,76,5519,0
6012,2389506,121921,-17761,45,-12524,-9,5682,0
6159,2526044,137991,12817,-104,-12943,-221,5834,0
6317,2623212,135062,5207,65,-13407,-340,5990,0
6473,2758624,130503,36607,-424,-12792,-358,6153,0
6635,2872168,152808,49607,-407,-13110,-569,6308,0
6818,3011288,172423,11439,-520,-13948,-589,6465,0
7034,3140256,159120,-8920,-15,-14328,-291,6623,0
7267,3266424,162889,-23918,73,-14957,-74,6778,0
7479,3365004,158685,-28611,414,-15229,70,6935,0
7670,3496416,139434,-75879,693,-15811,94,7088,0
7841,3624756,152815,-56900,1014,-16184,-97,7243,0
8022,3721520,139589,-53415,1245,-16502,-230,7399,0
8183,3834192,159830,-52615,1530,-16839,-256,7552,0
8355,3958496,184088,-58030,1738,-17489,-322,7715,0
8497,4089872,205310,-26767,1818,-17782,-185,7869,0
8640,4201404,215114,-20917,1925,-18124,-410,8023,0
8800,4337924,225392,-43775,1977,-18089,14,8193,0
8957,4452804,225209,-29345,2086,-18557,66,8346,0
9103,4554508,245878,-34112,2178,-19137,-268,8499,0
9247,4684864,240680,-53552,2350,-19124,-4,8653,0
9403,4787120,233971,-42520,2490,-19479,68,8810,0
9547,4878028,256873,-18108,2764,-19738,-113,8963,0
9709,4990304,238643,-45614,3091,-20412,-152,9117,0
9865,5104176,207841,-76332,3465,-20677,-179,9276,0
10012,5223484,254521,9343,3360,-21373,-399,9430,-1
10149,5334196,207815,-33542,3892,-21266,-443,9583,-1
10317,5452480,209162,-30089,3978,-21642,-266,9742,-1
10467,5571644,240097,12411,4264,-22269,-469,9896,-1
10602,5660752,243679,22911,4146,-22578,-655,10051,-1
10773,5797040,261647,47262,4697,-22958,-880,10208,-1
10916,5910352,290716,103442,4582,-23280,-1017,10362,-1
11062,6006296,295020,99935,4910,-23728,-932,10514,-1
11209,6092764,303788,89915,5006,-23870,-666,10668,-1
11353,6206256,288007,117394,5158,-24536,-1224,10823,-1
11514,6271096,293176,170831,5207,-24637,-1175,10977,-1
11660,6248004,272328,107206,5207,-24309,-1006,11130,-1
11805,6286756,231271,85368,5356,-24446,-1239,11283,-1
11967,6366056,245955,102161,5314,-24742,-780,11436,-1
12113,6403364,277908,110811,5328,-24974,-934,11588,-1
12267,6519408,222898,59035,5536,-24929,-782,11741,-1
12412,6578328,249488,115201,5529,-25411,-695,11899,-1
12574,6758704,237972,118612,5552,-26088,-1067,12055,-1
12725,6835528,229508,109175,5925,-26367,-986,12209,-1
12878,6899280,221294,112093,5584,-26272,-1070,12365,-1
13036,6850352,243507,118961,5625,-25933,-853,12519,-1
13183,6901144,274310,122254,5555,-25968,-850,12674,-1
13338,6870924,300828,137633,5565,-25838,-1031,12827,-1
13495,6812828,312156,96272,5315,-25402,-1187,12982,-1
13673,6763984,318515,36198,5162,-24765,-274,13136,-1
13819,6936420,260445,-31295,5497,-25608,-459,13289,-1
13965,7199724,159602,-93698,5879,-26716,-279,13445,-1
14116,7257072,207869,-80004,5925,-27135,-535,13597,-1
14263,7290848,278658,-31939,6308,-27287,-635,13750,-1
14403,7282424,285700,-12277,6203,-27387,-736,13904,-1
14571,7290180,356432,27466,6732,-27247,-831,14060,-1
14746,7294296,431498,55383,6505,-27148,-514,14216,-1
14902,7294836,416957,56476,6699,-27053,-464,14372,-1
15054,7395536,371279,-5773,7009,-27262,-728,14526,-1
15208,7640296,301869,-78816,7852,-28479,-163,14680,-1
15360,7742176,291425,-85128,8157,-29205,-369,14831,-1
15523,7747136,282844,-73072,8620,-29243,-296,14988,-1
15670,7725912,334166,-74349,8678,-29040,-244,15142,-1
15832,7733788,377867,-50288,9087,-29251,-271,15307,-1
15987,7733808,345820,-100053,9337,-29395,-91,15461,-1
16161,7703180,344784,-298194,9607,-29000,931,15615,-1
16310,7684676,374245,-463088,9519,-28816,1565,15769,-1
16451,7713280,248970,-386432,12112,-26553,1145,15929,-1
16596,7694352,272555,-376570,12618,-25866,1174,16082,-1
16764,7709292,326714,-372340,13022,-25651,1261,16235,-1
16905,7748380,286872,-374417,14359,-24873,1104,16390,-1
17047,7800784,322658,-301172,14771,-25013,1032,16544,-1
17211,7866084,345313,-320069,14962,-24975,1078,16697,-1
17356,7838276,145658,-557401,15397,-24941,1388,16849,-1
17498,7922880,151723,-590061,16258,-24816,1692,17010,-1
17643,7980064,158125,-572360,17104,-24848,1605,17164,-1
17807,7810012,-252560,-608861,15884,-25865,813,17318,-1
17966,7994456,10953,-215158,16945,-25702,-68,17479,-1
18112,7979408,-45874,-90056,16726,-25574,-544,17631,-1
18262,7968648,-56502,-162910,16622,-25377,-462,17785,-1
18401,7968072,-107125,-215271,16750,-25312,-586,17938,-1
18544,7979284,-85224,-181304,16625,-25523,-432,18090,-1
18708,7967216,-81020,-165283,16729,-25683,-440,18259,-1
18855,7958080,-98303,-194035,16618,-25420,-178,18410,-1
19012,8019092,-45199,-62884,16557,-25474,-966,18566,-1
19222,8214180,-29380,310914,17177,-26161,-1779,18784,-1
19369,8248348,-214994,391047,17172,-26509,-2408,18943,-1
19526,8264180,-582659,210543,15936,-27498,-2656,19103,-1
19686,8302792,-499922,121563,11073,-33332,-2478,19261,-1
19830,8407696,-492170,66806,8591,-36908,-1936,19421,-1
19986,8529820,-489185,73595,7307,-38787,-2237,19577,0
20144,8633812,-502488,110241,6870,-39474,-2239,19739,0
20176,8719296,-535838,106571,6323,-39771,-2175,19894,0
20176,8798428,-555994,142967,6551,-40014,-2330,20060,0
20176,8829000,-560687,143227,5928,-40145,-2266,20227,0
20176,8894044,-590116,145825,5752,-40250,-2600,20382,0
20176,8923776,-577845,118078,5503,-39995,-2293,20547,0
20176,8953688,-590448,146867,5901,-39758,-2438,20705,0
20176,8953072,-659406,109441,5496,-39874,-2233,20860,0
20117,8980728,-732465,71292,5439,-39733,-2298,21028,0
19962,8927144,-582572,125515,2620,-41935,-2503,21189,0
19792,8827800,-539206,78647,1157,-43222,-1881,21347,1
19589,8644840,-518307,95312,20,-42635,-1963,21509,1
19393,8498456,-560465,41151,-274,-42110,-1729,21668,1
19155,8334256,-656689,-34762,-795,-41107,-1338,21827,1
18912,8203360,-564878,105234,-1519,-40843,-1992,21983,1
18626,7970584,-541840,-2709,-3864,-42104,-1250,22140,1
18371,7831388,-561310,-17848,-4341,-42611,-910,22298,1
18089,7718120,-597047,-126890,-5190,-43468,-253,22458,1
17808,7671520,-565945,-85445,-5848,-44000,-644,22627,1
17571,7064896,-429030,-102236,-6057,-40092,-579,22784,1
17315,6768228,-551519,-244703,-5828,-38336,608,22940,1
17093,6526824,-533794,-263610,-6052,-36782,873,23104,1
16849,6274624,-370669,-99998,-5774,-35625,-613,23261,1
16596,6018416,-459746,-232885,-5485,-33918,551,23425,1
16333,5709140,-447999,-254092,-5520,-32171,694,23595,1
16072,5407048,-455508,-233357,-5044,-30483,743,23756,1
15807,5160940,-385541,-214355,-5487,-29057,529,23915,1
15554,4904492,-343177,-198606,-5299,-27495,1036,24070,1
15301,4667480,-354165,-202387,-5394,-25910,805,24225,1
15051,4411304,-357653,-172332,-5043,-24479,400,24378,1
14798,4164276,-326747,-134799,-5036,-22844,250,24533,1
14516,3942752,-311865,-119113,-5198,-21429,301,24688,1
14069,3709816,-275628,-111315,-5054,-20329,411,24941,1
13770,3358520,-242022,-48946,-4909,-18615,274,25095,1
13499,3092368,-234140,-36713,-4801,-17806,-74,25249,1
13232,2889436,-232321,-58354,-4597,-16857,57,25403,1
12962,2651232,-201049,-22229,-4392,-15686,-171,25556,1
12666,2423832,-190914,-14983,-4321,-14719,191,25721,1
12389,2203924,-177757,-5726,-4487,-13875,-151,25874,1
12104,1940504,-155264,-5902,-4775,-12498,-12,26028,1
11820,1686970,-128748,-7857,-4899,-11200,15,26184,1
11498,1442574,-109671,-25103,-4592,-10038,331,26345,1
11183,1220534,-97706,-13583,-4286,-8760,241,26497,1
10896,1011072,-84407,-24615,-3739,-7143,282,26651,1
10612,811504,-64126,-25871,-3527,-6017,280,26805,1
10324,593048,-53387,-17253,-2925,-4288,149,26961,1
10007,426108,-46411,-10554,-2528,-2779,346,27119,1
9722,282386,-35923,-18380,-1861,-1303,171,27272,2
9403,144790,-29036,-18483,-1229,-76,439,27428,2
9117,125970,-19283,-13261,-1227,174,259,27583,2
8830,81804,-23543,-19970,-763,680,268,27737,2
8529,79748,-9129,-13265,-813,449,223,27890,2
8232,75034,-25487,-21423,-899,688,337,28045,2
7899,77500,-17954,-14751,-837,636,189,28198,2
7588,65808,-23939,-14033,-718,700,253,28352,2
7284,66308,-1821,-8558,-762,487,196,28506,2
6968,66714,-8549,3179,-626,716,315,28659,2
6651,57460,-11806,-17512,-759,658,460,28811,2
6332,60510,-17815,-13651,-917,840,271,28965,2
5946,68956,-9609,-12968,-797,464,309,29127,2
5627,54056,-11285,-9577,-698,292,166,29279,2
5278,59272,-13297,-20386,-1043,391,448,29432,2
