encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-6714,-3929,-6720,-217,67,-36,145,0
0,-938,-1802,-1842,-152,17,-150,303,0
0,2582,499,-5543,-321,-279,-17,455,0
0,-11070,-4175,-1294,-56,22,-202,605,0
0,-7702,-4641,7031,-163,-91,-246,755,0
0,-1894,3721,554,63,-75,-157,907,0
38,-12224,-4834,-10555,-303,202,-383,1059,0
118,-19440,435,-4315,17,-132,-90,1208,0
224,-19818,306,-7053,-3,-177,62,1359,0
338,-17958,381,4312,-2,362,168,1510,0
467,-13674,705,9726,159,-161,-148,1669,0
591,-22482,7006,-7486,16,-53,-51,1833,0
692,-17304,6627,-10088,-13,-154,-61,1983,0
801,-28490,9024,2633,-2,167,194,2136,0
914,-23962,7937,-422,17,-216,-267,2288,0
1038,-22042,-6002,-2205,177,212,-334,2439,0
1198,-19564,4553,-2346,79,180,-299,2599,0
1440,-27330,4002,-3736,-7,288,94,2827,0
1595,-29130,2559,201,254,311,-189,2977,0
1761,-17930,-1958,-1687,2,227,-86,3134,0
1918,-25788,4545,3804,210,234,-171,3285,0
2078,-26654,699,-661,211,356,-36,3435,0
2246,-30748,4201,-7190,83,453,-309,3588,0
2399,-32386,-7576,-2252,124,629,-207,3738,0
2560,-29662,-106,-2732,334,283,-68,3890,0
2719,-23006,6902,-3118,309,343,-132,4042,0
2889,-34318,5944,-3401,339,256,-130,4195,0
3046,-30278,2335,8355,297,480,-91,4352,0
3199,-37892,-1354,535,339,519,-359,4503,0
3367,-35284,4106,-4232,185,655,-32,4655,0
3527,-29558,1660,4354,603,543,-309,4808,0
3683,16376,2332,-5310,188,-59,-185,4960,0
3837,155606,18793,-10757,-146,-960,-202,5110,0
3993,291022,19171,-23861,-697,-1679,-218,5262,0
4161,415578,47078,-1917,-1199,-2687,-444,5412,0
4327,505286,29962,-37874,-1322,-2942,-359,5565,0
4511,626372,50070,-10992,-1667,-3686,-492,5722,0
4682,727430,32540,-39760,-2083,-4323,-54,5874,0
4846,836056,28297,-39129,-288,-5281,162,6025,0
5033,978998,55384,-4987,-654,-6214,-468,6182,0
5201,1070154,58284,-37558,-395,-6527,-274,6331,0
5363,1175182,52649,-24546,-177,-7325,-445,6482,0
5536,1285414,59821,-34681,-126,-7914,-430,6632,0
5718,1381116,68379,-11650,150,-8569,-657,6784,0
5886,1519222,73944,-34120,187,-8911,-338,6936,0
6054,1659426,82950,-41003,130,-9465,-392,7088,0
6238,1773182,94531,-19692,15,-10153,-807,7246,0
6401,1925682,91826,-24265,-14,-10549,-434,7398,0
6573,2063470,107114,5725,-112,-10939,-870,7550,0
6738,2173002,116016,-9099,34,-11410,-659,7702,0
6882,2288678,112674,-31370,102,-11508,-666,7855,0
7027,2428350,138882,-35753,-254,-12325,-306,8007,0
7188,2560410,145995,-19403,-7,-12674,-493,8157,0
7343,2689810,130135,-70304,32,-13450,-437,8309,0
7499,2833462,123577,-96585,392,-13704,-261,8458,0
7657,2965486,149724,-61869,713,-14421,-567,8611,0
7810,3093998,131626,-78431,960,-14729,-492,8764,0
7982,3201354,148491,-67398,1574,-15134,-397,8918,0
8141,3300966,154709,-44434,1401,-15482,-251,9071,0
8289,3419954,155901,-74830,1837,-15777,-364,9225,-1
8481,3569438,174829,-49941,1796,-16630,-426,9376,-1
8640,3694854,183928,-68393,1850,-16923,-577,9528,-1
8811,3841638,189466,-88357,1703,-17320,-284,9680,-1
9017,4006862,193975,-98305,1960,-17737,-476,9852,-1
9207,4141678,234933,-57541,1888,-18336,-689,10013,-1
9395,4303714,193786,-146294,2256,-18544,-252,10169,-1
9598,4432166,215617,-109130,2484,-19284,-187,10329,-1
9797,4543094,202400,-139853,2944,-19549,-81,10487,-1
9979,4692422,199674,-124647,3564,-19862,-387,10639,-1
10170,4824806,227414,-76601,3586,-20461,-514,10796,-1
10362,4994034,223504,-81375,4249,-20706,-269,10948,-1
10560,5149938,217213,-43365,4425,-21011,-495,11105,-1
