encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-380,8606,1087,29,-198,197,140,0
0,634,873,1052,67,-409,301,284,0
0,1324,5687,439,-14,-320,400,423,0
0,-24452,2658,1838,147,-284,268,563,0
0,-10768,1785,3711,-35,-191,226,705,0
0,-9484,-2514,340,-189,-95,262,847,0
0,-12184,-3646,-2123,-104,-74,238,1016,0
0,-10816,1655,4709,5,-477,-144,1162,0
0,-16708,6915,1318,-24,-181,178,1303,0
3,-20964,2158,4171,-41,-396,276,1445,0
7,-6080,6808,567,28,-149,234,1584,0
56,-8252,521,4289,-347,-192,277,1724,0
131,-8614,462,-5891,-110,-129,181,1864,0
224,-10236,-645,7714,-109,-248,46,2005,0
346,-4482,958,-2329,-182,-230,334,2147,0
481,-8376,-1101,-969,-66,-346,221,2287,0
648,-3504,73,-3681,-153,-323,197,2431,0
779,-9324,2705,3706,-499,-310,79,2570,0
942,-6008,-3284,4751,-6,-223,183,2715,0
1114,-13240,4690,523,-223,-441,222,2855,0
1403,-13664,7040,-6245,-139,-455,344,3001,0
1861,-7996,-1053,-1089,-242,-382,209,3142,0
2422,-12664,-2862,-3241,10,-137,392,3280,0
2798,-20750,-3822,-3545,-164,-389,316,3421,0
3068,-4932,-1656,922,-199,-114,281,3564,0
3344,-17686,4170,1783,-204,-213,321,3704,0
3655,-12532,-1461,-1721,-193,-236,415,3846,0
3919,-14708,-975,-6768,-264,-116,137,3990,0
4164,-13302,-10394,-779,-66,-320,248,4130,0
4429,-8358,-9473,-1272,-178,-134,309,4271,0
4672,-11354,-8276,1319,-219,-32,336,4411,0
4915,-7580,-2343,-4905,-366,-329,117,4551,0
5174,-22758,2707,-5168,-252,-113,309,4694,0
5337,-10036,-4310,-6941,-19,92,326,4834,0
5453,-8736,5361,3168,-243,-259,145,4980,0
5530,-13984,470,-11117,22,-149,148,5125,0
5615,-11716,-653,-6441,-72,-133,495,5275,0
5705,-5416,3909,-9435,-33,-157,492,5414,0
5811,-15748,6842,-557,-157,-2,137,5555,0
5923,-12116,2140,-5330,-269,-101,284,5695,0
6019,-18506,-176,-6187,-257,103,416,5840,0
6108,-11082,1556,-2084,126,-267,425,5985,0
6212,-15672,-4819,-9981,-338,249,356,6130,0
6324,-17580,6642,-1478,-119,-70,452,6271,0
6449,-18644,2905,-5983,-57,-269,554,6415,0
6560,-10316,-200,-7298,-74,21,187,6560,0
6680,-16884,2374,276,-30,102,569,6701,0
6794,-23758,11170,-5325,-29,290,332,6841,0
6907,-24496,-3273,-88,86,236,502,6981,0
7026,-18112,6450,-5562,-194,-22,169,7133,0
7150,-20316,-2570,-13067,-120,194,356,7275,0
7271,-18192,-268,-11036,171,143,423,7415,0
7377,-24756,-1201,-8217,57,183,163,7559,0
7479,-14582,4086,-3342,-51,359,394,7697,0
