encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,7570,1222,-2043,-13,-261,104,144,0
0,688,-3595,4032,-89,-287,-166,282,0
0,8100,-6335,1817,223,-307,-176,422,0
0,3020,-3189,4901,15,-194,-308,561,0
0,9024,-4128,-671,-77,-92,-226,702,0
0,5508,-3672,2430,24,-27,-264,841,0
0,3004,7,2159,54,-346,-273,981,0
30,5698,-5796,3128,31,-73,-416,1123,0
106,-2818,-6449,-4593,-192,-227,-155,1262,0
212,2044,-7237,1292,-62,-138,-87,1403,0
352,9460,-6585,-91,-170,-150,-294,1553,0
501,12660,-1201,6333,-287,-226,-280,1694,0
688,4056,-421,2166,-99,-458,-392,1834,0
867,2688,-5146,-3184,-243,-193,-354,1977,0
889,6602,-3484,-1566,-107,-368,-335,2115,0
889,-558,5508,2066,-359,-406,-447,2260,0
889,-11408,-1901,3835,-206,-194,-295,2401,0
889,-4176,-10252,8596,-344,-280,-226,2543,0
889,-4612,-3757,5917,-412,-402,-64,2687,0
889,-9136,-3621,10223,-167,-295,-236,2827,0
889,-13456,-5549,8013,-49,-304,-278,2967,0
889,-10348,-7333,3450,-198,-233,-267,3109,0
989,-6894,-471,8412,-233,-148,106,3249,0
1144,-14148,-8416,-894,-145,-257,-316,3389,0
1315,-5880,-6419,-4716,-230,-212,-171,3535,0
1480,-816,-9221,7892,-282,-235,-277,3688,0
1651,-8114,-4061,-1485,7,-499,-157,3829,0
1808,2856,-6211,7068,-110,-358,-354,3970,0
1971,-4056,-6889,2715,-69,-119,-195,4110,0
2126,-13996,-532,5160,-270,-205,-153,4250,0
2278,-164,-1825,10757,-21,-420,-290,4392,0
2459,-2930,-4316,6454,43,-440,-340,4533,0
2627,-12416,-5419,5178,-84,-279,-337,4675,0
2781,-7252,-3633,11344,-70,-289,-120,4816,0
2934,-5754,-1786,5210,-208,-119,-159,4955,0
3104,-7880,-8646,5179,-171,-168,-283,5095,0
3259,-11554,384,2461,-412,-252,-225,5243,0
3411,-3818,-4864,2795,-216,-159,-434,5384,0
3593,-6960,-5523,7504,22,-296,-359,5528,0
3748,-1724,-5008,7876,-390,-152,-163,5671,0
3900,-10200,-8101,8196,-173,-246,-118,5811,0
4068,-6784,-9595,6726,-343,-247,-541,5953,0
4221,-7088,-1290,10723,-374,-18,-264,6093,0
4389,61204,-3304,6234,-68,324,-351,6236,0
4542,116032,7841,3158,-280,548,-365,6379,0
4712,186382,8575,15405,106,1053,-363,6522,0
4867,231412,6035,5051,316,1395,-190,6663,0
5031,296024,22437,16921,490,1695,-43,6805,0
5202,342784,13595,16331,554,2147,-291,6952,0
5355,409622,5773,16487,824,2601,-146,7092,0
5508,445598,7958,30979,990,2766,-60,7233,0
5673,491758,4287,30429,953,3158,56,7374,0
5843,528924,14935,32220,610,3373,-279,7515,0
5998,568024,23629,46330,567,3839,103,7656,0
6149,503242,-8703,20233,-301,3346,-18,7798,0
6317,573612,3218,38088,-2,4029,-97,7939,0
6470,617768,12366,40381,-151,4133,117,8082,0
6636,666110,17810,40863,-74,5038,-169,8223,0
6788,737560,27398,34432,-202,5099,182,8362,0
6943,781690,26384,41089,-263,5271,23,8503,0
7111,831228,32121,38826,22,5821,142,8644,0
7264,860246,10176,29731,639,5705,118,8785,0
7431,918822,16157,19970,894,6366,28,8932,0
7603,971714,14849,39514,998,6383,15,9075,0
7766,1020612,22779,39515,1659,6566,-147,9219,0
7920,1079606,34719,38231,1689,6801,174,9360,0
8076,1103724,35545,36579,1957,7178,64,9501,0
8242,1101422,34756,39389,1836,7171,-15,9642,0
8396,1118734,28524,51427,2150,7207,355,9783,0
8550,1207534,42564,53874,2086,7718,216,9924,0
8718,1250416,52822,33108,2507,8229,96,10067,0
8886,1297580,53233,37871,2615,8230,-56,10210,0
9034,1349076,47550,37278,2818,8663,28,10351,0
9201,1385748,43003,45986,3101,9135,401,10493,0
9365,1429496,47735,43570,2752,9091,-80,10642,0
9529,1491292,57883,43085,2873,9609,146,10783,0
9710,1539020,54869,43340,2995,10167,21,10926,0
9883,1572982,63829,44946,2960,10394,290,11067,0
10056,1640424,62309,57681,2972,11078,363,11209,0
10229,1659222,63962,60551,2602,11456,345,11351,0
10407,1701516,91096,50319,2661,11772,373,11493,0
10602,1760630,80518,41687,2502,12355,78,11634,0
10824,1839800,92375,42133,2098,13284,241,11782,0
11032,1912192,109932,9311,2818,13899,85,11925,0
11241,1970272,129051,-5442,2814,14221,-4,12067,0
11451,2022952,103945,21909,2887,14628,403,12210,0
11646,2077568,134536,3137,2920,14854,-25,12352,0
11842,2114184,96778,-81894,3075,15315,-672,12494,0
12061,2144640,105231,-90308,3090,16087,-710,12637,0
12255,2165892,104401,-102235,3554,16296,-632,12780,0
12452,2162108,101075,-99738,3414,16527,-865,12919,0
12646,2174824,90620,-92649,3998,17181,-939,13062,0
12843,2174008,75271,-109246,3849,17050,-1095,13205,0
13039,2110672,120864,-61108,3734,16909,-423,13346,0
13235,2076368,72681,-87886,4015,17024,-671,13487,0
13428,2038808,52491,-119112,3864,17007,-1213,13634,0
13633,2000512,83264,-95162,4300,16546,-984,13783,0
13838,1960272,82348,-92582,4788,16661,-1077,13927,0
14022,1945516,97448,-95416,4658,16589,-763,14070,0
14207,1938968,105029,-89302,4981,16788,-576,14212,0
14391,2017200,84679,-69196,5585,18172,-570,14355,0
14570,1984520,100835,-96176,5684,17845,-888,14496,0
14742,2018636,103763,-61394,6065,18098,-283,14637,0
14912,2012916,106089,-83056,6003,18328,-683,14778,0
15076,2046184,94360,-62675,6340,18751,-511,14921,0
15136,2065244,94848,-68105,6438,18972,-549,15063,0
15136,2070080,95660,-60090,6487,19241,-198,15210,0
15136,2068052,96958,-64557,6416,18952,-226,15353,0
15136,2056872,86648,-55393,6429,19230,-480,15496,0
15136,2073532,78189,-52115,6772,18965,-548,15638,0
15136,2066332,71456,-52775,6524,19170,-174,15846,0
15136,2064312,73435,-46566,6528,19121,-456,15995,0
15136,2065336,76631,-48153,6481,19079,-227,16142,0
15136,2070256,81370,-50119,6626,19031,-371,16289,0
15136,2073268,75122,-49550,6374,19138,-437,16434,0
15136,2069804,71618,-39790,6765,18958,-65,16576,0
15136,2066528,66141,-30142,6705,19052,-634,16717,0
15136,2087048,79928,-16068,6671,19137,-180,16859,0
15102,2117528,53244,31505,6843,19436,447,17003,0
15012,2153032,28861,71111,6845,19664,603,17147,0
14871,2135096,26,72926,6366,18960,458,17292,0
14688,2098388,-152548,83693,5898,18458,144,17434,0
14433,2037596,-209658,81482,5054,17363,234,17582,0
14219,2017072,-208943,78075,4578,16707,338,17724,0
14040,1960008,-203849,74920,3980,15573,355,17865,0
13817,1874704,-209359,48430,3690,14621,-152,18007,0
13620,1832916,-198686,51656,3390,14176,3,18154,0
13407,1775060,-207609,10268,3300,13445,-487,18301,0
13197,1775332,-208403,20154,3097,13301,-337,18443,0
12989,1825376,-183790,64489,3446,13648,153,18585,0
12782,1883836,-132394,133753,3128,13854,971,18727,0
12575,1940672,-114077,109014,3257,14315,584,18870,0
12370,2004608,-90873,119627,3369,15042,682,19011,0
12154,2072312,-81324,117083,3042,15547,794,19155,0
11968,2085032,-82468,118033,3333,15563,564,19298,0
11771,2096456,-66730,116185,3123,15626,892,19442,0
11573,2082852,-77551,100685,3340,15531,584,19592,0
11358,2045932,-80311,57295,3364,15099,298,19740,0
11125,2021088,-93442,45093,3035,15055,203,19893,0
10911,1993408,-118577,57986,2974,15051,393,20043,0
10664,1955384,-158383,26514,2999,14361,-203,20193,0
10439,1921864,-184025,-101151,2821,14609,-1143,20339,0
10201,1874000,-194675,-132338,2825,14148,-1140,20482,0
9940,1754822,-199559,-112309,2687,13185,-1122,20626,0
9682,1622476,-180766,-101471,2401,12030,-1270,20767,0
9448,1535724,-160918,-83127,2545,11545,-1019,20911,0
9158,1443936,-166134,-83670,2459,10646,-1078,21055,0
8904,1353048,-155407,-70561,2160,9915,-1065,21199,0
8612,1233064,-136865,-63919,2202,8908,-800,21343,0
8320,1152944,-128020,-50410,2165,8410,-609,21484,0
8028,1076252,-106854,-24509,2019,7631,-772,21628,0
7737,988016,-118379,-26239,1778,7045,-515,21771,0
7473,877266,-112763,-32650,1539,6218,-333,21914,0
7183,786244,-108155,-17672,1610,5433,-510,22056,0
6895,699960,-93668,-19474,1537,4646,-307,22203,0
6603,619294,-93423,-17666,1361,4106,-605,22352,0
6281,539842,-76918,-2175,912,3261,-175,22495,0
6013,449672,-63644,-7279,883,2661,-142,22638,0
5706,379244,-58514,-9260,101,2730,38,22781,0
5403,321740,-49250,-6614,129,2107,53,22924,0
5094,254440,-47380,2595,202,1488,108,23066,0
4815,214722,-48596,-11308,377,1102,-156,23210,0
4468,115626,-31999,-156,161,468,33,23362,0
4167,149224,-35916,-20251,344,456,-75,23504,0
3793,58898,-33555,-7645,320,-105,-88,23657,0
3417,-50476,-27836,779,201,-931,47,23806,0
3112,-60024,-15559,8094,234,-730,256,23954,0
2717,-61864,-14174,-8377,-27,-510,78,24095,0
2373,-65380,-10789,7762,89,-868,-32,24238,0
1998,-70768,-14916,10,148,-741,-8,24381,0
1654,-67864,-10306,-205,149,-855,6,24525,0
1235,-58682,-19261,-3601,81,-842,-71,24667,0
863,-55928,-20383,-4752,1,-449,271,24810,0
514,-70136,-14587,6982,268,-910,-26,24952,0
90,-68744,-17062,-2047,213,-887,63,25111,0
-254,-75438,-24228,-657,237,-875,317,25254,0
-451,-73004,-20056,5686,40,-763,267,25397,0
-451,-62316,-12441,-3308,-99,-782,336,25540,0
-451,-68120,-9398,4149,266,-903,117,25686,0
-451,-77864,-16276,-944,249,-862,81,25833,0
-451,-63918,-15440,8147,382,-872,67,25979,0
-451,-72624,-19573,-3384,131,-597,2,26125,0
