Status,Fx,Fy,Fz,Tx,Ty,Tz,time
0x00000000, -10555985, -3910184, -31948488, 60340, 203355, -179299,0, 
0x00000000, -10561261, -3911195, -31948388, 60527, 203266, -179303,153, 
0x00000000, -10564980, -3903569, -31950968, 60358, 203421, -179454,307, 
0x00000000, -10557905, -3908161, -31947462, 60305, 203244, -179416,462, 
0x00000000, -10556553, -3910465, -31951028, 60495, 203406, -179409,616, 
0x00000000, -10553218, -3905631, -31967832, 60243, 203377, -179034,769, 
0x00000000, -10554522, -3906490, -31945028, 60593, 203257, -179380,922, 
0x00000000, -10554308, -3906468, -31956434, 60311, 203153, -179323,1073, 
0x00000000, -10551405, -3915372, -31961384, 60224, 203260, -179334,1223, 
0x00000000, -10558010, -3913668, -31957076, 60207, 203316, -179194,1375, 
0x00000000, -10549866, -3906183, -31958432, 60308, 203067, -179310,1529, 
0x00000000, -10564184, -3909022, -31962572, 60174, 203479, -179308,1683, 
0x00000000, -10560900, -3904346, -31954624, 60411, 203136, -179460,1836, 
0x00000000, -10556259, -3912510, -31961504, 60259, 203166, -179288,1989, 
0x00000000, -10555450, -3912385, -31960660, 60269, 203269, -179418,2143, 
0x00000000, -10557291, -3917309, -31954680, 60066, 203424, -179211,2298, 
0x00000000, -10559512, -3918570, -31961624, 60218, 203463, -179419,2456, 
0x00000000, -10552385, -3919987, -31959584, 60161, 203327, -179597,2622, 
0x00000000, -10556756, -3914703, -31965706, 59982, 203324, -179267,2783, 
0x00000000, -10560278, -3912633, -31967056, 60114, 203087, -179459,2936, 
0x00000000, -10562343, -3913326, -31957162, 60053, 203212, -179255,3090, 
0x00000000, -10553164, -3915602, -31950458, 60253, 203105, -179363,3249, 
0x00000000, -10560315, -3914072, -31958240, 60153, 203421, -179362,3399, 
0x00000000, -10562640, -3915105, -31948064, 60368, 203432, -179081,3550, 
0x00000000, -10560257, -3915603, -31962716, 60233, 203231, -179236,3713, 
0x00000000, -10550770, -3908772, -31961356, 60238, 203323, -179235,3869, 
0x00000000, -10562449, -3907893, -31968464, 60204, 203510, -178947,4021, 
0x00000000, -10557002, -3920833, -31948840, 60137, 203336, -179298,4173, 
0x00000000, -10566258, -3911948, -31964142, 60320, 203235, -179311,4325, 
0x00000000, -10558517, -3916549, -31955292, 60220, 203390, -179232,4477, 
0x00000000, -10557840, -3906872, -31962550, 60055, 203194, -179238,4633, 
0x00000000, -10554018, -3912107, -31962788, 60305, 203255, -179285,4789, 
0x00000000, -10568954, -3919948, -31958948, 60318, 203419, -179331,4941, 
0x00000000, -10556929, -3915438, -31956224, 60372, 203033, -179119,5100, 
0x00000000, -10550780, -3913063, -31956890, 60229, 203124, -179172,5254, 
0x00000000, -10558570, -3919900, -31954268, 60408, 203395, -179362,5404, 
