Status: 0x00000000
Fx: -10577628
Fy: -4019302
Fz: -31722536
Tx: 60422
Ty: 203664
Tz: -172766
1645112319160
Status: 0x00000000
Fx: -10576406
Fy: -4021345
Fz: -31730106
Tx: 60409
Ty: 203403
Tz: -172662
1645112319304
Status: 0x00000000
Fx: -10581223
Fy: -4015270
Fz: -31723224
Tx: 60333
Ty: 203377
Tz: -172932
1645112319442
Status: 0x00000000
Fx: -10583963
Fy: -4017485
Fz: -31730636
Tx: 60645
Ty: 203357
Tz: -172942
1645112319582
Status: 0x00000000
Fx: -10580817
Fy: -4014401
Fz: -31725556
Tx: 60437
Ty: 203470
Tz: -173074
1645112319721
Status: 0x00000000
Fx: -10581756
Fy: -4019973
Fz: -31731560
Tx: 60345
Ty: 203572
Tz: -172992
1645112319862
Status: 0x00000000
Fx: -10581300
Fy: -4016872
Fz: -31728044
Tx: 60446
Ty: 203637
Tz: -173030
1645112320001
Status: 0x00000000
Fx: -10577621
Fy: -4017143
Fz: -31725540
Tx: 60476
Ty: 203318
Tz: -173039
1645112320141
Status: 0x00000000
Fx: -10583424
Fy: -4016174
Fz: -31728234
Tx: 60453
Ty: 203591
Tz: -173182
1645112320283
Status: 0x00000000
Fx: -10584077
Fy: -4023895
Fz: -31719718
Tx: 60230
Ty: 203437
Tz: -172921
1645112320422
Status: 0x00000000
Fx: -10584865
Fy: -4018010
Fz: -31724580
Tx: 60360
Ty: 203526
Tz: -172853
1645112320563
Status: 0x00000000
Fx: -10584213
Fy: -4019393
Fz: -31731996
Tx: 60252
Ty: 203514
Tz: -173060
1645112320713
Status: 0x00000000
Fx: -10578829
Fy: -4012969
Fz: -31735196
Tx: 60135
Ty: 203438
Tz: -173046
1645112320854
Status: 0x00000000
Fx: -10578049
Fy: -4017136
Fz: -31726592
Tx: 60323
Ty: 203206
Tz: -173158
1645112320994
Status: 0x00000000
Fx: -10582774
Fy: -4022486
Fz: -31725224
Tx: 60179
Ty: 203471
Tz: -173120
1645112321137
Status: 0x00000000
Fx: -10581112
Fy: -4020868
Fz: -31729138
Tx: 60315
Ty: 203296
Tz: -173101
1645112321275
Status: 0x00000000
Fx: -10572120
Fy: -4017236
Fz: -31721978
Tx: 60063
Ty: 203258
Tz: -173213
1645112321420
Status: 0x00000000
Fx: -10579529
Fy: -4015467
Fz: -31711128
Tx: 60216
Ty: 203470
Tz: -173061
1645112321561
Status: 0x00000000
Fx: -10587880
Fy: -4010706
Fz: -31718360
Tx: 60078
Ty: 203384
Tz: -172992
1645112321703
Status: 0x00000000
Fx: -10581385
Fy: -4013385
Fz: -31717924
Tx: 60010
Ty: 203262
Tz: -172830
1645112321847
Status: 0x00000000
Fx: -10581249
Fy: -4009079
Fz: -31713400
Tx: 60255
Ty: 203369
Tz: -173002
1645112321987
Status: 0x00000000
Fx: -10583177
Fy: -4011289
Fz: -31709080
Tx: 60373
Ty: 203360
Tz: -173044
1645112322127
Status: 0x00000000
Fx: -10584961
Fy: -4015852
Fz: -31712188
Tx: 60224
Ty: 203431
Tz: -173033
1645112322269
Status: 0x00000000
Fx: -10578099
Fy: -4010890
Fz: -31715642
Tx: 60189
Ty: 203516
Tz: -172660
1645112322409
Status: 0x00000000
Fx: -10586044
Fy: -4020196
Fz: -31708388
Tx: 60277
Ty: 203407
Tz: -173082
1645112322549
Status: 0x00000000
Fx: -10584047
Fy: -4024018
Fz: -31716656
Tx: 60192
Ty: 203452
Tz: -172937
1645112322695
Status: 0x00000000
Fx: -10586849
Fy: -4011410
Fz: -31721720
Tx: 60140
Ty: 203429
Tz: -173043
1645112322848
Status: 0x00000000
Fx: -10581689
Fy: -4020787
Fz: -31714422
Tx: 60429
Ty: 203165
Tz: -172923
1645112322989
Status: 0x00000000
Fx: -10583839
Fy: -4012234
Fz: -31725392
Tx: 60312
Ty: 203306
Tz: -173120
1645112323130
Status: 0x00000000
Fx: -10584517
Fy: -4016587
Fz: -31718480
Tx: 60353
Ty: 203545
Tz: -172961
1645112323270
Status: 0x00000000
Fx: -10578160
Fy: -4014142
Fz: -31708540
Tx: 60152
Ty: 203459
Tz: -172919
1645112323410
Status: 0x00000000
Fx: -10579453
Fy: -4008545
Fz: -31722372
Tx: 60401
Ty: 203244
Tz: -173056
1645112323552
Status: 0x00000000
Fx: -10581944
Fy: -4012848
Fz: -31719606
Tx: 60465
Ty: 203224
Tz: -173106
1645112323693
Status: 0x00000000
Fx: -10583047
Fy: -4014124
Fz: -31710120
Tx: 60338
Ty: 203385
Tz: -173103
1645112323835
Status: 0x00000000
Fx: -10581261
Fy: -4007958
Fz: -31715284
Tx: 60352
Ty: 203375
Tz: -172886
1645112323976
Status: 0x00000000
Fx: -10579414
Fy: -4014092
Fz: -31716782
Tx: 60214
Ty: 203545
Tz: -172925
1645112324115
Status: 0x00000000
Fx: -10586274
Fy: -4014123
Fz: -31714656
Tx: 60251
Ty: 203496
Tz: -173049
1645112324255
Status: 0x00000000
Fx: -10577244
Fy: -4016841
Fz: -31710982
Tx: 60010
Ty: 203412
Tz: -172991
1645112324403
Status: 0x00000000
Fx: -10582492
Fy: -4016507
Fz: -31718718
Tx: 60206
Ty: 203505
Tz: -173200
1645112324544
Status: 0x00000000
Fx: -10583151
Fy: -4011798
Fz: -31715576
Tx: 60444
Ty: 203368
Tz: -173125
1645112324688
Status: 0x00000000
Fx: -10582636
Fy: -4011426
Fz: -31720812
Tx: 60032
Ty: 203512
Tz: -172929
1645112324831
Status: 0x00000000
Fx: -10585729
Fy: -4011106
Fz: -31712336
Tx: 60249
Ty: 203418
Tz: -172884
1645112324971
Status: 0x00000000
Fx: -10587223
Fy: -4012576
Fz: -31715752
Tx: 60079
Ty: 203417
Tz: -173307
1645112325113
Status: 0x00000000
Fx: -10578918
Fy: -4008579
Fz: -31715448
Tx: 60048
Ty: 203646
Tz: -173030
1645112325253
Status: 0x00000000
Fx: -10580932
Fy: -4013068
Fz: -31783740
Tx: 60354
Ty: 203988
Tz: -173117
1645112325396
Status: 0x00000000
Fx: -10569787
Fy: -4016144
Fz: -31838568
Tx: 60142
Ty: 204212
Tz: -173131
1645112325539
Status: 0x00000000
Fx: -10569053
Fy: -4003897
Fz: -31908918
Tx: 60528
Ty: 204717
Tz: -173129
1645112325682
Status: 0x00000000
Fx: -10571593
Fy: -4014251
Fz: -31953948
Tx: 60738
Ty: 205059
Tz: -172956
1645112325823
Status: 0x00000000
Fx: -10555191
Fy: -4002381
Fz: -32018560
Tx: 60912
Ty: 205359
Tz: -172809
1645112325965
Status: 0x00000000
Fx: -10564033
Fy: -4002971
Fz: -32065320
Tx: 60976
Ty: 205811
Tz: -173057
1645112326112
Status: 0x00000000
Fx: -10571855
Fy: -4002815
Fz: -32132158
Tx: 61246
Ty: 206265
Tz: -172912
1645112326252
Status: 0x00000000
Fx: -10569670
Fy: -3988323
Fz: -32168134
Tx: 61412
Ty: 206430
Tz: -172826
1645112326393
Status: 0x00000000
Fx: -10573341
Fy: -3988873
Fz: -32214294
Tx: 61375
Ty: 206822
Tz: -172710
1645112326534
Status: 0x00000000
Fx: -10562693
Fy: -3987082
Fz: -32251460
Tx: 61032
Ty: 207037
Tz: -173045
1645112326675
Status: 0x00000000
Fx: -10553999
Fy: -3972972
Fz: -32290560
Tx: 60989
Ty: 207503
Tz: -172663
1645112326816
Status: 0x00000000
Fx: -10586331
Fy: -3999069
Fz: -32225778
Tx: 60121
Ty: 207010
Tz: -172784
1645112326958
Status: 0x00000000
Fx: -10574410
Fy: -3981214
Fz: -32296148
Tx: 60420
Ty: 207693
Tz: -172863
1645112327099
Status: 0x00000000
Fx: -10565262
Fy: -3978921
Fz: -32340304
Tx: 60271
Ty: 207797
Tz: -172649
1645112327242
Status: 0x00000000
Fx: -10559818
Fy: -3978439
Fz: -32388646
Tx: 60348
Ty: 208702
Tz: -172935
1645112327383
Status: 0x00000000
Fx: -10550230
Fy: -3984870
Fz: -32460096
Tx: 60220
Ty: 208763
Tz: -172584
1645112327522
Status: 0x00000000
Fx: -10551244
Fy: -3978213
Fz: -32504226
Tx: 60159
Ty: 208935
Tz: -172743
1645112327663
Status: 0x00000000
Fx: -10545507
Fy: -3980476
Fz: -32553764
Tx: 60444
Ty: 209485
Tz: -172624
1645112327804
Status: 0x00000000
Fx: -10567452
Fy: -3989571
Fz: -32582782
Tx: 61061
Ty: 209369
Tz: -172648
1645112327945
Status: 0x00000000
Fx: -10561471
Fy: -3999332
Fz: -32641358
Tx: 61316
Ty: 210030
Tz: -172738
1645112328092
Status: 0x00000000
Fx: -10562779
Fy: -3979788
Fz: -32694250
Tx: 61420
Ty: 210047
Tz: -172751
1645112328235
Status: 0x00000000
Fx: -10554849
Fy: -3979787
Fz: -32743148
Tx: 62081
Ty: 210230
Tz: -172913
1645112328379
Status: 0x00000000
Fx: -10542909
Fy: -3981071
Fz: -32802142
Tx: 62111
Ty: 210465
Tz: -172592
1645112328520
Status: 0x00000000
Fx: -10542083
Fy: -3982723
Fz: -32826260
Tx: 62379
Ty: 210842
Tz: -172702
1645112328661
Status: 0x00000000
Fx: -10542872
Fy: -3979913
Fz: -32823958
Tx: 62258
Ty: 210835
Tz: -172781
1645112328802
Status: 0x00000000
Fx: -10549104
Fy: -3967875
Fz: -32841270
Tx: 62572
Ty: 210871
Tz: -172411
1645112328943
Status: 0x00000000
Fx: -10535064
Fy: -3965428
Fz: -32930070
Tx: 62508
Ty: 211382
Tz: -172550
