encoder,Fz,Fx,Fy,Tx,Ty,Tz,time,turn_count
0,0,0,0,0,0,0,0,0
0,-2212,-2348,-3838,-108,315,64,165,0
0,-3744,4092,11398,-119,173,12,308,0
0,-3386,-8491,12581,-50,96,48,458,0
16,-2040,-2838,5829,100,259,-33,599,0
80,-278,3983,6336,1,207,92,740,0
193,5156,3646,2458,-90,41,-73,888,0
388,1008,1924,12599,161,-128,14,1046,0
590,124,-4277,5601,-316,168,-4,1198,0
790,5932,735,13885,-51,68,196,1340,0
1012,-10832,4791,2164,-85,101,287,1487,0
1250,4180,-2483,3226,-155,78,64,1633,0
1502,9336,-685,11758,-214,305,-161,1779,0
1747,2770,2176,8495,-252,291,-237,1922,0
2017,-4356,2947,12666,-335,7,-133,2071,0
2268,2612,4191,16720,-171,102,-163,2211,0
2486,-3728,2116,10905,-261,268,116,2351,0
2719,5412,-948,11316,-164,250,229,2500,0
2963,896,-1262,6882,-275,346,94,2646,0
3176,-1470,3253,5495,-659,-5,-71,2792,0
3412,2412,-11711,20165,-226,364,152,2934,0
3665,110780,4990,10156,-54,643,99,3077,0
3893,197572,6318,3246,86,1351,-67,3220,0
4144,273164,20549,13960,407,1864,-122,3359,0
4375,377192,6654,5872,187,2454,56,3502,0
4612,454652,17759,22117,531,3224,20,3645,0
4880,537108,12197,31506,664,3593,-87,3785,0
5146,590488,18908,41427,530,4163,430,3926,0
5390,510594,-13654,18216,-534,3838,161,4066,0
5630,647884,4788,42409,-630,4642,26,4208,0
5894,732064,23503,46045,-342,5171,349,4349,0
6142,811196,25179,48100,-623,5973,405,4489,0
6405,880744,22896,55363,-666,6222,607,4631,0
6647,970068,28978,39759,792,6351,218,4771,0
6889,1053008,50597,49790,1332,6877,372,4912,0
7155,1126868,54588,39858,1420,7209,385,5055,0
7426,1187396,34857,43393,1703,7603,290,5198,0
7669,1276330,52099,38923,2211,8317,546,5341,0
7908,1349172,45997,45592,2186,8520,411,5481,0
8163,1394008,57423,48708,2138,9178,330,5621,0
8398,1450016,73501,37643,2243,9152,156,5763,0
8635,1515676,83544,33261,2236,9935,339,5903,0
8900,1595552,81412,36676,2244,10631,351,6044,0
9169,1669924,76387,47172,1997,11559,529,6188,0
9412,1740312,44340,62828,1523,12480,224,6329,0
9680,1774196,106784,58320,1878,12688,744,6471,0
9924,1860456,109899,39357,1997,13192,402,6611,0
10178,1944156,122304,39583,1720,14062,401,6752,0
10411,2026074,119665,17084,2013,14832,656,6892,0
10678,2117686,122403,43288,2348,15195,486,7034,0
10937,2200224,148849,27529,2570,16162,372,7176,0
11198,2224456,139844,-15024,2827,16286,260,7318,0
11460,2235288,118467,-73161,2601,16610,-138,7459,0
11908,2235772,98664,-94483,3017,17129,-626,7733,0
12143,2211660,83923,-87465,3430,17543,-713,7877,0
12366,2131210,123762,-42764,2967,17088,-20,8018,0
12580,2108980,72570,-105149,3030,16983,-602,8160,0
12791,2081848,96675,-77814,3409,17019,-607,8310,0
12994,2028116,74856,-84353,3687,16808,-503,8451,0
13178,1989240,83978,-64004,3905,16519,-357,8592,0
13391,2005224,107181,-95616,4428,17052,-694,8744,0
13583,2016224,100519,-69702,4837,17577,-427,8891,0
13782,2020868,109935,-66255,4730,17811,-409,9041,0
13981,2024058,77747,-83821,4916,18039,-595,9188,0
14185,1998832,96035,-64881,5121,17675,-363,9330,0
14384,1995208,106695,-66304,4964,17758,-448,9472,0
14565,2014084,89939,-79696,5416,18289,-847,9612,0
14787,2031000,100650,-80264,6069,18706,-502,9756,0
14971,2019872,99602,-77963,6522,19363,-435,9899,0
15174,1962728,96055,-72536,6457,18932,-1127,10039,0
15348,1972542,80406,-9327,6486,19340,46,10181,0
14490,2100190,-53047,-33209,4833,18149,-428,10323,0
14491,2098900,51590,80463,4996,18304,815,10464,0
14491,2107802,-34516,-5743,5050,18132,-374,10610,0
14491,2067850,-34247,4768,4868,18008,-217,10751,0
14490,2113212,-16964,25806,4754,18266,73,10900,0
14490,2095164,-13771,21713,4972,17871,167,11041,0
14490,2086568,-16654,25609,4727,17628,281,11190,0
14490,2094828,-30807,12210,4819,17949,-21,11338,0
14490,2089788,-35413,8423,4826,17921,-208,11481,0
14490,2085896,-29021,16254,4724,17777,-6,11623,0
14490,2081408,-23186,9117,4833,17582,-34,11764,0
14490,2087992,-32328,8549,4862,17708,-185,11905,0
14490,2099468,-28883,11529,4647,17786,-187,12047,0
14490,2089046,-36452,10091,4683,17638,-156,12194,0
14490,2088966,-37280,2678,4478,17784,-275,12341,0
14490,2082356,-30709,13905,4649,17527,-239,12483,0
14490,2083022,-29825,10598,4699,17568,-163,12624,0
14490,2080346,-33685,16925,4573,17543,-134,12770,0
14490,2086264,-35781,25046,4845,17486,85,12911,0
14490,2089380,-33120,16556,4531,17348,58,13052,0
14490,2086128,-33794,11013,4272,17371,22,13195,0
14490,2085944,-34097,11905,4622,17186,-152,13340,0
14490,2081268,-35146,15355,4623,17309,-181,13482,0
14490,2086840,-32422,16873,4589,17404,62,13625,0
14490,2080750,-35461,12632,4494,17541,38,13767,0
14490,2075228,-23192,11640,4709,17138,-213,13914,0
14490,2087984,-28482,17702,4320,17447,21,14055,0
14490,2091518,-32700,16807,4403,17479,5,14199,0
14490,2074222,-31942,20414,4475,17289,80,14344,0
14490,2085686,-29341,13458,4657,17226,-300,14487,0
14490,2075144,-34617,21285,4728,17088,122,14626,0
14490,2078574,-34587,17107,4688,17307,-227,14768,0
14490,2086944,-24815,15213,4490,17204,216,14915,0
14490,2075406,-34909,11351,4399,17420,-97,15056,0
14490,2073992,-32230,23745,4395,17238,32,15200,0
14490,2079004,-28047,17387,4448,17166,88,15348,0
14490,2076864,-29702,23693,4761,17069,-51,15488,0
14490,2079244,-34904,12330,4500,17325,70,15631,0
14490,2076728,-34201,10231,4473,17170,53,15776,0
14490,2083020,-27745,18539,4694,17179,-4,15920,0
14490,2075588,-30099,19661,4608,17187,-31,16063,0
14490,2087852,-27341,20357,4806,17107,168,16207,0
14490,2077304,-23598,23470,4653,17101,-196,16354,0
14490,2067036,-26530,18752,4499,17131,400,16500,0
14490,2078020,-25335,27398,4525,17076,-105,16651,0
14490,2073200,-33729,20651,4661,16980,56,16797,0
14490,2066672,-22685,23769,4528,17064,188,16939,0
14490,2073374,-27747,36035,4619,17314,169,17081,0
14490,2076708,-28971,29633,4483,17034,-164,17224,0
14490,2074628,-35191,24838,4366,17127,-54,17377,0
14490,2071344,-21980,26669,4311,17163,-90,17520,0
14490,2074348,-29206,26904,4415,17182,-132,17661,0
14490,2235480,5443,135328,5079,18245,1263,17810,0
14138,2039768,-202748,96699,3347,15890,308,17951,0
13386,1906368,-120396,63249,2737,13914,373,18091,0
13375,1917780,-115870,78094,2678,13837,422,18234,0
13375,1894936,-170568,22323,2369,13700,-28,18381,0
13375,1877296,-168153,17510,2431,13751,-179,18526,0
13375,1948152,-161645,24346,2490,14000,174,18669,0
13322,1874956,-197997,74722,2504,13634,341,18815,0
13187,1868000,-181980,39434,2351,13250,54,18961,0
13018,1809784,-155216,74383,1917,12533,295,19104,0
12797,1765938,-160562,87311,1719,11963,340,19251,0
12601,1746140,-182280,53007,1710,11982,50,19394,0
12386,1781804,-179162,65527,1962,11755,217,19538,0
12202,1834432,-106730,150402,2145,11974,845,19679,0
12021,1903512,-60370,166512,1860,12620,1076,19820,0
11837,1920224,-118986,157652,1656,13280,765,19971,0
11649,2028884,-87691,168934,1636,13790,1262,20111,0
11437,2105228,-99126,166331,1708,14404,1109,20255,0
11239,2161776,-61506,150020,1968,14763,866,20410,0
11041,2172392,-49315,159335,2152,14731,1014,20554,0
10826,2142176,-47337,119232,1753,14780,772,20694,0
10556,2118388,-77042,100379,1685,14341,469,20835,0
10302,2085486,-109299,56104,1532,14101,127,20978,0
10049,2045770,-123836,43470,1543,14034,79,21117,0
9738,1979682,-176974,-19512,1459,13456,-413,21275,0
9488,1934520,-191986,-32383,1442,13161,-658,21419,0
9211,1807896,-175556,-7216,1331,12055,-548,21561,0
8926,1729880,-184783,-61228,1145,11746,-783,21702,0
8662,1618854,-183720,-73167,865,10653,-799,21843,0
8273,1484780,-143774,-69542,663,9571,-734,21992,0
7906,1348400,-131826,-43810,539,8187,-557,22132,0
7446,1203684,-93186,3097,272,7240,-215,22277,0
6983,1027980,-111868,30217,200,5712,91,22417,0
6537,889752,-89609,30352,-130,4558,-171,22558,0
6136,787232,-77328,12143,-349,3632,17,22698,0
5702,647180,-59497,47497,-355,2719,91,22840,0
5361,561418,-53222,27802,-739,1960,53,22984,0
4980,485032,-41988,11223,-1820,1727,-65,23123,0
4568,402644,-35746,21711,-1598,1011,21,23265,0
4155,332272,-29710,19524,-1531,267,172,23411,0
3777,264126,-29961,37519,-1443,-220,373,23552,0
3436,99500,-11291,26681,-1586,-1230,-88,23694,0
3022,161456,-15096,29726,-1297,-1039,169,23841,0
2659,82922,-1441,24543,-1585,-1435,161,23991,0
2318,55874,-2858,29095,-1594,-1637,113,24132,0
1888,54856,-3361,30378,-1657,-1563,140,24277,0
1529,63748,-3830,35510,-1567,-1446,249,24423,0
1130,52150,-3164,34843,-1570,-1580,284,24564,0
709,57686,6109,41888,-1567,-1432,249,24709,0
335,60278,4286,36074,-1745,-1490,210,24850,0
-53,49258,5969,39556,-1502,-1323,309,24992,0
-435,56536,-83,32962,-1699,-1199,140,25134,0
-867,44708,-1706,33850,-1545,-1149,349,25277,0
-1282,40364,3868,24020,-1775,-1415,199,25420,0
-1645,42120,5266,33001,-1477,-985,464,25565,0
-1707,39548,880,41898,-1517,-1252,-47,25706,0
-1707,35196,7338,42217,-1354,-1289,169,25847,0
-1707,29614,-2406,34595,-1505,-932,-3,25989,0
-1707,32892,10726,41449,-1549,-1345,272,26132,0
-1707,34696,2453,34768,-1832,-1251,181,26276,0
-1707,30486,1973,36470,-1617,-1145,240,26427,0
-1707,24480,3018,28137,-1478,-1126,104,26573,0
-1707,15968,-3422,38354,-1467,-1030,167,26719,0
-1707,25520,-2697,32011,-1355,-1173,-61,26861,0
-1707,20406,-4544,38739,-1481,-854,276,27001,0
-1707,14752,3964,36858,-1440,-1014,189,27143,0
-1707,18080,3903,35729,-1433,-836,446,27284,0
-1707,16960,2349,35340,-1528,-1084,333,27427,0
-1707,11340,8783,35280,-1615,-1014,182,27573,0
-1707,9200,-679,36051,-1571,-900,125,27715,0
